Time(h),ALP7 - 0.1 mM Lactate,ALP7 - 0.2 mM Lactate,ALP7 - 0.3 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1 mM Lactate,ALP7 - 2 mM Lactate,ALP7 - 3 mM Lactate,ALP7 - 5 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 20 mM Lactate,ALP7 - 30 mM Lactate,ALP7 - 50 mM Lactate
8.528611111111111,536.2723603772268,679.3961750451496,677.5282037527113,598.8100686498856,594.8559719838091,783.9514068863265,768.9056981509813,668.7168938721733,652.5274416551282,764.530565647884,785.2504178483505,713.6430215526261
8.612222222222222,537.0729581255897,682.0865978961778,660.9693853528078,576.2931040662226,588.6613750309688,778.657152546736,771.1206077872745,652.5531914893617,652.5612894487335,762.4484374484374,786.9749665313792,727.1306818181819
8.695833333333333,564.8441443907186,683.1692210498537,687.3948544680252,569.8205564276992,596.2510034787261,771.7718780862818,766.536378830307,636.4379084967321,669.3273898996182,754.3129168535521,799.5851246129333,710.1970371429765
8.779444444444444,571.5590584059711,694.1069971440229,697.2647531940338,587.2197367567918,583.8284555859476,780.3354835896471,779.0518660083877,642.7768966428761,675.4851004851005,770.9701336675021,808.0689261720636,710.0333442301406
8.863055555555556,561.0826210826211,705.8623719571589,724.0409207161125,595.4479434871591,599.162508436027,807.856251114678,784.8982912692612,651.5169666113062,672.1101618906063,795.4724301084467,816.8024044987396,700.6216482319423
8.946666666666667,554.4055987174744,694.0373854970444,721.3616172634039,599.6884303814996,586.7850806013747,819.8224244908456,797.3660978764118,648.8087697658655,667.9286018366478,792.0903676075474,813.1397746151844,733.3235701515124
9.030277777777778,566.3716469727399,724.3555235905427,710.9783510003032,592.7863434635559,592.2993743724414,826.3933815993313,806.442281920706,643.6893203883495,663.5590834478547,812.4639975272448,828.0020172547324,691.9071765870066
9.113611111111112,559.1803751803751,744.119743406985,731.2027604337824,597.0669427191166,596.9758157607788,826.574850538751,810.4718846054806,663.8449922741958,684.7347009239869,817.1978098948872,842.1051534198668,714.5509597188429
9.197222222222223,566.3217131199516,735.0836639641194,734.9268652640018,593.4698177688832,605.8549150654413,834.3575682096471,834.3312131482427,646.6206149261817,662.1290077635076,816.8119264729677,864.6804758488761,710.6753117913831
9.280833333333334,549.0422620857404,733.7736768054134,747.0704806188678,575.2710797181853,608.2973405178276,838.7535581782128,830.9494325217846,656.3710942501178,667.8668811084993,834.4821063130922,848.0590686540344,701.8330909944075
9.364444444444445,561.8105091789303,751.2959898563349,753.8847716949558,603.8348946135832,624.9165331941352,866.0692069512453,825.5606758832565,674.1129785247432,674.8015873015873,845.8611665293616,876.7734718096405,694.1519939884283
