as_input,k_b_dcas,k_b_sgrna,k_pt_dcas,k_pt_gfp,k_f_cascomplex_fw,k_f_cascomplex_rv,k_f_ascomplex_fw,k_f_ascomplex_rv,k_f_ascascomplex1_fw,k_f_ascascomplex1_rv,k_f_ascascomplex2_fw,k_f_ascascomplex2_rv,k_p_asrna,k_p_gfpmrna,k_d_dcasmrna,k_d_dcas,k_d_sgrna,k_d_cascomplex,k_d_asrna,k_d_ascomplex,k_d_ascascomplex,k_d_gfpmrna,k_d_gfp,kd_asrna,kd_dcas,n_inducer,n_cascomplex,scale,score
0.000000000000000000e+00,8.111386187667163128e+00,8.427665118951518153e+00,2.881281438712273157e+00,6.016703409872715902e+00,5.844583985797580539e+00,4.877575482008770003e+00,6.415608358735197747e+00,6.905755111147865222e+00,1.564388141830766576e+00,7.293821714051729188e+00,2.663301906221986926e+00,9.348823459230773736e+00,6.166047239788636780e+00,1.906722724649407286e-01,1.445314411293706414e+00,8.303114806295639028e+00,1.354718329655440812e+00,1.431442295978410328e+00,1.341585950074933420e+00,7.215695856045812207e+00,5.977081661493145681e+00,3.465857970699540935e+00,2.757315389464083319e-02,1.091332701346903633e+00,1.254765130684456054e+00,5.000000000000000000e+00,2.000000000000000000e+00,9.339341424785545769e+02,4.064472101166795619e+04
0.000000000000000000e+00,8.228120424407299183e+00,3.335918356774670634e+00,4.532922245422590812e+00,2.081404778811195289e-01,9.373426085179403344e+00,6.509659968309429168e+00,8.156009460563699021e-01,2.589562611738211562e+00,8.664119456530164243e+00,2.487115227547426421e+00,4.853822523001068312e+00,5.240407670015436281e+00,6.751569460815145085e+00,7.259391338533298210e+00,8.493725015847784832e+00,2.511426902088508939e+00,7.604386607235940509e+00,3.432026599351528651e-01,4.373498178327193564e+00,4.580818492959802590e+00,1.950989857379087367e+00,3.376749199902431275e+00,1.632436050993517698e-02,4.375455366311920002e-01,3.649304585679729040e-01,3.000000000000000000e+00,2.000000000000000000e+00,6.276308505012401611e+02,4.065376817114999722e+04
0.000000000000000000e+00,7.894968954075380907e+00,6.936428452546834489e-01,8.869161455605304667e+00,3.922328208130828053e-01,1.095517597915000252e+01,2.653763259636915173e+00,1.040719079786952994e+00,3.611416495678056560e+00,7.320673021284127557e+00,5.861764486307413868e+00,1.165885352662706653e+00,4.110139928967969425e+00,8.028134032352431504e+00,1.047442952027947127e+00,5.175789503877966879e+00,8.933023921148476987e+00,1.064072741023620239e+01,8.314400562967085850e-01,9.602869983725488279e-01,5.762384713725687391e+00,8.790434079200222683e+00,5.200300621549278635e-01,7.368587432858578418e-04,1.862728941735737331e-01,1.246467729110884159e-01,4.000000000000000000e+00,4.000000000000000000e+00,8.222450159186747669e+02,4.069148982061406423e+04
0.000000000000000000e+00,6.968317840197499002e+00,9.110716944510665272e+00,8.383262931970586251e+00,2.812338926811253526e+00,1.243559508638965694e+00,8.710851467427190187e+00,2.096963338890768913e+00,8.465257267487830362e+00,6.349243916113747055e+00,6.114166520456246978e+00,1.365428414371581134e+00,3.473784007068822177e+00,8.169534373895768198e+00,1.322101845590486491e+00,1.274245619621856118e+00,9.211275108127756628e-01,2.343792995744284902e+00,1.534025913988842638e-01,8.669178766965250915e+00,2.358079547536699572e+00,8.468486972182844852e+00,7.301322603934920608e+00,1.739123686344981254e-02,4.071391189563894564e+00,2.127542988308533722e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.605761337496654733e+02,4.072008847831813182e+04
0.000000000000000000e+00,8.670121823585809295e+00,2.965504027776313833e+00,2.863821802957362550e+00,5.188077626228898565e-01,2.617722444210949906e+00,6.888916063927845279e+00,5.081713644550986508e+00,3.091881228130565429e+00,6.586661223543964105e+00,7.447097333006120756e-01,8.591392244941486567e+00,3.291864075627893182e+00,2.245751614350402381e+00,5.198975444826564818e+00,3.794802784936009754e+00,5.668754260349204266e+00,8.484786124617855307e+00,6.225866776794587665e+00,9.390340733470456058e+00,4.922400109871754914e+00,3.777291951691387872e+00,2.139788484050404449e+00,3.718873258158574696e-02,8.569493079071673902e-01,2.777872523425244794e-02,4.000000000000000000e+00,3.000000000000000000e+00,5.107858007098658391e+02,4.072200010577436478e+04
0.000000000000000000e+00,1.719914433878155124e+00,2.227947381077069355e+00,2.030341806480797651e+00,3.771384683449271691e+00,6.027796891718797845e+00,2.967042682901275263e+00,7.456191057931921051e+00,4.929747521292688894e+00,2.373748537978543904e+00,7.237523827372064567e+00,7.782949075959334273e+00,3.836919672850850116e+00,1.899049955744453788e+00,1.538694731996682163e+00,3.379256833436121710e-01,2.273854711045594001e+00,1.582260535553871916e+00,1.017716343403191459e+01,6.865468541834234273e+00,5.353552657961628825e+00,6.933812933824281544e+00,1.674434447565215534e+00,3.245387657994305841e-02,5.626305563744632421e-01,6.401448108837938522e-02,2.000000000000000000e+00,3.000000000000000000e+00,1.950251549212732129e+02,4.083486174834809208e+04
0.000000000000000000e+00,6.890485016979267741e+00,5.596468096333506281e+00,5.189158684524818987e+00,5.708096621215077882e+00,5.029656442037416575e+00,6.077726741713525449e+00,5.817754034075925951e-01,7.766509720553152363e+00,8.623089354416986652e+00,4.181883777447348294e+00,5.926345476216629216e+00,3.131063714054615588e+00,2.897033825264929252e+00,3.409376748278143410e-01,9.082815038111911043e-01,2.688725358237783691e+00,3.078899171768102239e+00,2.894493300353056409e+00,5.207969359891181149e+00,2.965689891637373954e+00,6.783521525161303245e+00,4.351038109018725564e+00,3.201923957334227439e-02,6.562553038714636244e+00,7.678600384325448003e-01,1.000000000000000000e+00,4.000000000000000000e+00,9.633527344604119662e+02,4.085964303013315657e+04
0.000000000000000000e+00,7.526644227896555961e+00,3.516808208378640721e+00,6.453116667964870601e+00,4.639474430330085220e+00,6.787368495814310343e+00,2.310556870711459432e+00,2.795926283924464073e+00,8.379356443404025967e+00,1.868191450197151271e+00,4.786145369568606256e+00,1.003503561881954331e+00,8.737139339996373266e+00,8.209847199823551378e+00,2.913269265943768005e+00,2.566946904387904738e+00,8.128457145268120243e+00,4.119404300063346902e+00,1.009536607616804194e+00,8.923380074635085535e+00,5.100424629914425800e+00,6.669853770523991088e+00,7.449541273292342503e+00,1.817300719827645225e-02,7.343964443242131601e+00,6.131118763303439190e-01,3.000000000000000000e+00,5.000000000000000000e+00,2.366501412371984259e+02,4.087064452990963764e+04
0.000000000000000000e+00,6.299177677419863564e+00,9.564078350849932519e+00,8.515701390123480152e+00,3.418616743031919758e-01,3.657222226685227007e+00,2.823417092286956143e-01,3.493250997346133868e+00,8.870870992676149314e+00,4.062794048574737360e+00,4.285608974019716300e+00,8.909095678307201283e+00,1.285279786120099577e-01,9.510189676026602257e+00,5.949312452831869713e+00,1.459872220589867764e+00,5.496493252686295961e+00,6.088043155153544106e+00,4.906412405855927084e+00,5.739241499901750032e+00,9.078566745064751586e+00,7.999118399462888718e+00,5.574715838849475524e+00,6.511286534292786907e-03,2.799698236644424743e+00,8.277691311214367964e-01,3.000000000000000000e+00,2.000000000000000000e+00,8.635231156446230898e+02,4.096036164619663032e+04
0.000000000000000000e+00,8.971819454055186549e-01,1.829612000045392595e+00,4.480894026606864422e+00,3.364995234377794908e+00,8.359998108241525117e+00,3.736174760959650509e+00,8.156782686118914327e+00,7.037858388461882164e+00,9.080876679373890425e+00,6.582388659719584645e+00,8.037414526687170380e+00,5.880264867799414041e+00,9.222354629752771871e+00,6.360462843421312407e+00,6.017793562590361134e+00,6.185868267908605667e+00,9.725984732177643366e+00,1.576703654078542405e+00,1.682465008898002878e+00,8.190038377097254241e+00,8.425097290727407540e+00,9.447439456071620612e+00,2.504841101890409316e-02,7.971668389267554389e+00,1.457352660907035996e-02,4.000000000000000000e+00,2.000000000000000000e+00,1.328831677119439121e+02,4.102231217951148574e+04
0.000000000000000000e+00,2.682737630788845085e+00,9.917619088002677330e+00,9.145885292281853651e+00,2.327593216798888864e+00,6.489737211014247720e+00,7.579978419106046417e+00,8.004208034837732910e+00,4.746663279640070066e+00,2.153063138409730737e+00,8.718883520883828453e+00,4.292167963675319164e+00,6.330624990672744090e+00,3.189594236811918115e+00,3.540166574221487839e+00,9.055675002994739486e+00,4.344759894231660091e+00,5.885698732814722334e+00,6.320234316238551031e-01,6.418790588682935505e-01,3.135990869254506208e+00,4.511985745750282994e+00,9.217694967610119861e+00,4.139399180662954592e-02,2.065906924212931539e+00,2.448841306817882146e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.426160263824909862e+02,4.104715876956908323e+04
0.000000000000000000e+00,8.452679441004988803e+00,5.660866366581884357e+00,6.402090633465380876e+00,6.668038873998042071e+00,6.306489916702627596e+00,4.400876345053753802e+00,6.500888902269728042e+00,2.690356435534173141e+00,4.517002467902681673e+00,3.752639324519422726e+00,7.942476103235117435e+00,7.743220891134109607e+00,6.357537686464850957e+00,8.965590241585398301e-01,2.122664070776285605e+00,6.734219125223583902e-01,6.627669365011605862e+00,2.718085886335474655e+00,6.948830913006738719e+00,4.846612065463843599e+00,5.899784360786570758e+00,8.335458309691798462e+00,3.485268641544070345e-02,5.922673935490585073e+00,8.477764320823750754e-01,4.000000000000000000e+00,3.000000000000000000e+00,6.314935840039297545e+02,4.108036152625227260e+04
0.000000000000000000e+00,1.107235182413732755e+00,9.574893776547938273e+00,8.439922770651243411e+00,4.748171343904031283e-01,8.945692400906441577e+00,9.318819665541667518e+00,5.955259014051873301e+00,2.230681006613989048e+00,9.903479152095561844e+00,7.069149537691403751e+00,7.539063902275424667e+00,8.412418367811964615e+00,4.874043314440325680e+00,1.000607346025889655e+01,6.655682110217018277e+00,8.705732333267917511e+00,8.776599003306529312e+00,5.661597592021732517e+00,5.518339071641100269e+00,8.636863695895062421e+00,6.358993366436790140e+00,8.807206324626470462e+00,1.468752862952811078e-04,1.237417230216186770e+00,4.885232107803087059e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.631034703645612467e+02,4.111462756560558046e+04
0.000000000000000000e+00,4.855439087350435834e+00,3.142216728304473961e+00,7.442908705267310410e+00,8.464808109882898890e+00,7.037838606353962412e+00,1.447619031603684547e+00,4.441435036615478893e+00,9.015454232557752690e+00,8.038529402783785471e+00,8.145300869312958270e+00,9.712019938013813913e+00,3.430723247796616526e+00,6.240244627389649246e+00,2.901404685884092505e+00,7.188380504145928107e+00,5.408208980967597945e+00,2.748440968077892954e+00,9.219786188583757314e-01,2.068469258896151519e+00,2.938100553833193462e+00,8.036864884187986391e+00,8.481750785945715521e+00,1.257952675615960081e-02,6.777721087610218298e+00,5.951471711661624475e-01,2.000000000000000000e+00,2.000000000000000000e+00,8.993048688382077671e+01,4.117514842579553078e+04
0.000000000000000000e+00,8.605811501200639313e+00,6.843163996962316808e+00,6.958871436235559038e+00,2.524361342866429325e+00,4.130523895579671034e+00,7.641884348249115000e+00,1.038887227714608841e+00,4.063353225381957756e+00,8.256506729916869958e+00,5.189180340334810460e+00,7.107572035792204090e+00,1.091148357666723578e+00,4.101787221230006608e+00,4.070088132619796184e+00,2.333395943037893439e+00,6.054980593997728811e+00,8.200780600005646903e+00,4.061523675365381614e+00,2.489455445395205233e-02,4.611403597906270413e+00,4.950509814706486544e+00,4.209926110173248581e+00,4.373268023972391033e-02,6.671602707325388515e+00,3.401442619208979168e-01,3.000000000000000000e+00,3.000000000000000000e+00,1.541340744714461835e+02,4.125300841383252555e+04
0.000000000000000000e+00,7.626340819231772983e+00,9.276728906380743211e+00,6.851617249073972182e+00,2.105658660327026865e+00,5.020343304994175249e+00,1.116361893004903072e+00,2.339542396991855511e-01,6.216249189739365688e-01,8.812832478893854571e+00,7.545315607067742292e+00,2.089045772600807815e+00,5.804168558334375838e+00,7.222734501146561570e+00,1.370287558272619721e+00,6.331016135516953192e+00,2.963103676742791848e+00,9.067338963688168718e+00,7.666041026310448370e-01,5.042261774194488622e-01,2.772884559257120962e+00,4.516951318658993242e-01,6.335325676143355622e+00,6.835245122570350780e-03,3.726935777451889198e+00,1.653298287358051066e+00,5.000000000000000000e+00,2.000000000000000000e+00,5.179796719642978360e+02,4.128402469146468502e+04
0.000000000000000000e+00,9.665376683043161776e+00,5.560459427223343631e+00,2.010065656349726115e+00,7.273758300332657356e+00,4.397365011417064373e+00,5.496181639732704127e+00,1.296434505591604225e+00,5.836582097265790914e+00,1.733310669483213218e+00,2.431749100034356292e+00,5.495843401931231220e+00,3.894974087215537839e+00,5.996815983386923676e+00,8.555081558776342021e+00,3.141236282745220598e-01,3.117131228131845511e+00,2.150229658887255368e+00,1.033131023162579654e+00,6.806992872537749761e+00,7.006664540681912801e-01,9.876220107251070246e+00,3.551918314379090891e+00,4.308233312893778449e-02,6.255538298469640601e+00,9.158644323081376326e-01,4.000000000000000000e+00,4.000000000000000000e+00,3.902390932706646964e+01,4.132935424552742916e+04
0.000000000000000000e+00,3.991034542574095401e+00,7.527001704488329281e+00,3.456032068470585639e+00,7.097067967971073976e+00,4.471323927916628804e+00,8.063387764135331315e-01,4.819108647130727618e+00,7.843496086869271799e+00,7.987661818993399443e+00,7.239564890903666949e-01,7.651344978238642014e+00,6.972919551713140152e+00,1.806823630719665896e+00,1.027477950851967137e+00,1.640353498179547842e-01,9.834627940698229764e+00,5.557280832614228672e-01,6.839830984273502779e-01,5.807793967060142393e+00,3.585591900980320546e+00,3.123977565132427525e+00,2.410053558166885601e+00,1.763231780305761151e-02,5.606072535205379737e+00,1.757510796147311316e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.822166239636422915e+02,4.133966747069657140e+04
0.000000000000000000e+00,8.848950537014729889e+00,5.525348775253124955e+00,6.098226610343288279e+00,1.188848434282519850e+00,4.602522312462444809e+00,2.386368209760657777e+00,1.853535074606625477e+00,9.990192897818888085e+00,6.655549484463064935e+00,9.977586601809610656e+00,9.546876070162012340e+00,4.611499495168862595e+00,9.940280209554778423e+00,3.968518440263326674e+00,4.621057094567031065e+00,9.327380530642718215e-01,9.329197136288321701e+00,4.873002274426742275e+00,7.997338210280662274e+00,7.497119651754066361e+00,7.412800722861686786e+00,3.409945256656432111e+00,3.819932207314123002e-02,4.430693663237244451e+00,4.744076155132271877e-01,5.000000000000000000e+00,4.000000000000000000e+00,2.684368356650073792e+02,4.136450802032186766e+04
0.000000000000000000e+00,9.801681335823236196e+00,2.043581990799223203e+00,1.395895276459285128e+00,1.553448180580927929e+00,9.893035457968581525e+00,7.481233643735248684e+00,6.525787158488866702e+00,3.444913331205907259e+00,8.698756411602360572e+00,7.301304084918197823e+00,7.221412919782444817e+00,6.593808725549867411e+00,7.178906012086207156e+00,4.944959919311315844e+00,2.971065512289370769e+00,1.369906544076638033e+00,8.225352464054822121e+00,6.442698664864428437e+00,4.966619303090449300e+00,7.140683099302911785e+00,1.325412999455604313e+00,8.688868876148195142e+00,1.385339595643884578e-02,3.375959782994995884e+00,1.002033782003352858e-01,5.000000000000000000e+00,4.000000000000000000e+00,2.688261438204550586e+02,4.143928133980065468e+04
0.000000000000000000e+00,6.691715541664193800e+00,3.496469730074059701e+00,8.386061227328465151e+00,7.023561980709408736e+00,5.663646562194331935e+00,9.745937843277442170e+00,5.577480765892383729e+00,7.294303470471656503e+00,2.195997215496999111e+00,3.189848706417853563e+00,6.468428812861452215e+00,6.011341589477552372e-01,9.255202026216627686e+00,1.983602125288531415e+00,8.355633873565828651e+00,9.600551191958904829e-01,5.315387166178142664e+00,5.738624154818336542e+00,5.924354262968344997e+00,1.826061078578005148e+00,1.831230102166494289e+00,7.520541768576546104e+00,3.216824183573318424e-02,5.418830205925076804e+00,1.610335897434045094e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.861495642421236880e+02,4.144273494554130593e+04
0.000000000000000000e+00,6.365971450778928009e+00,4.570408094649558883e+00,6.902957730704856409e+00,6.724721412675494392e+00,4.246736206056137775e+00,5.238971630072622787e+00,8.247990542074653320e+00,2.551894283138735342e-01,1.094691406988187055e+01,3.981603443574807333e+00,4.184669801918804666e+00,7.627481406359191141e+00,3.926434217219321177e+00,1.145871941120624848e+00,1.155799100305416882e+00,6.852311950850478173e-01,5.335703523260088232e+00,5.218074178974526411e+00,6.105711065305161611e+00,9.278985287812206550e+00,6.431680585079829093e+00,6.227870704697031634e+00,2.532737585149285545e-03,3.701960451317550138e+00,5.481289499771778706e-01,4.000000000000000000e+00,3.000000000000000000e+00,2.307962817224752428e+02,4.149460403591824434e+04
0.000000000000000000e+00,2.190603357943917029e+00,2.715023619199391725e+00,5.567610486286656446e+00,4.482225723321334065e+00,8.191948725240804308e+00,8.193084449161844418e+00,2.065148854668546363e+00,6.636604772724257195e+00,6.633494917209945996e+00,9.281949400674196937e+00,8.479609640086179567e+00,4.580020491546240358e+00,5.207968763918549016e+00,3.653682339973979953e+00,3.416640337571805297e+00,2.632242281419609586e+00,8.132695254118923245e+00,2.023135651249765132e+00,2.882391188655930581e+00,5.410900438955602354e+00,5.639462375829887186e+00,6.286700633717837938e+00,3.366784959378017750e-02,8.768143395662963968e+00,8.257044011558135888e-02,2.000000000000000000e+00,3.000000000000000000e+00,2.115001842476010552e+02,4.149560901361922151e+04
0.000000000000000000e+00,7.432747193756275017e+00,3.053708820749224007e+00,1.001990566279620509e+01,4.319711025633481971e-01,6.751539090656331510e+00,3.247582284771425964e+00,7.714772279289373813e+00,7.115104622026233727e-01,7.354573827500529681e+00,7.272480692937524083e+00,1.458632970069875023e+00,4.989507089102584558e+00,3.040867531903351129e+00,9.281175728077906584e+00,5.044055633666435945e+00,4.770891293466364758e+00,4.964608403020395744e-01,2.314184236865189259e+00,8.804146453997004684e+00,1.018607946709091827e+00,8.730845050478428959e+00,3.747962761905625495e+00,1.963283461793794912e-02,3.216196734232530385e+00,5.851081616293482002e-01,3.000000000000000000e+00,2.000000000000000000e+00,3.821886644130281638e+02,4.151864450158066029e+04
0.000000000000000000e+00,7.410332054133260016e+00,5.905735887766742742e+00,8.813155961328144272e+00,1.038294827430216927e+01,6.520439433287735120e+00,5.911054119908290438e+00,6.229229614924909342e+00,7.012993331171545108e+00,6.693790064628677428e+00,6.488831578869314054e-02,1.542678916582886472e+00,7.650349047367674515e+00,4.643555317421375506e+00,5.500030388764970191e+00,4.022283273854742269e+00,5.592794140146582826e+00,6.974800732893517985e-01,2.356538879003527764e+00,1.633737604750560957e+00,2.160184568243429304e+00,1.767312514418228231e+00,5.575147127227195298e+00,2.154558441730658122e-03,9.561212951474331589e+00,1.085976907247844458e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.860391931371618313e+01,4.153098635231666412e+04
0.000000000000000000e+00,3.368267827211306020e+00,5.864827240643792017e+00,8.080453603602487433e+00,3.799279325541240482e+00,4.291583800086259948e-01,4.613058401027627653e+00,9.540224784791783819e+00,5.106387592847892343e+00,4.863832583028883327e+00,1.539877347941869701e+00,7.373226074052666057e+00,1.014561700316560344e+00,5.157918194319515592e+00,5.991245182831790306e-01,2.713681331847775269e+00,4.792626466639080540e+00,1.771838819897594952e+00,3.071958102123204526e+00,8.486588073566443402e-01,4.700221598267701140e+00,6.347264927978963023e+00,8.137940098542681966e+00,1.363507754178276167e-02,2.331909026961441200e-01,1.131346508172804272e-01,1.000000000000000000e+00,2.000000000000000000e+00,8.744243551900491411e+02,4.154838599289854756e+04
0.000000000000000000e+00,2.979442787652546887e+00,4.287602076813227470e+00,1.041847814642476955e+01,1.917199739371547196e+00,3.758921818869200404e+00,4.652011016606102167e+00,5.792408149010356055e+00,4.092657565222030058e+00,9.760873159651126674e-01,4.121210656349179935e+00,9.126483848834237023e-01,3.410769649270038784e+00,8.015833363535353584e+00,3.961243879360374365e-01,1.061046255933238286e-01,1.756570866950615040e+00,4.400426970531025717e+00,7.650963673942510646e+00,1.439640250001616328e+00,9.899328658949880122e+00,2.629912440754402780e-01,1.717191098780576075e+00,2.439420737457561467e-03,5.334701693365836661e+00,3.778817027207297952e-01,2.000000000000000000e+00,4.000000000000000000e+00,1.006629765366294123e+03,4.155115147736640938e+04
0.000000000000000000e+00,7.242908534149952615e+00,9.416898778785169455e+00,4.088331608421500007e+00,6.667858864765981330e+00,8.482852215267298490e+00,6.156335697390926676e+00,8.821269460995919687e+00,8.739332693466398183e+00,8.153804740031297627e+00,9.748178572334966319e+00,4.718258467202819162e+00,1.954362973482917543e+00,6.208023397056747328e+00,1.243014476368941162e-01,1.252238406484961875e+00,8.448648767598999854e+00,9.040689417205166611e-01,1.062811511982959978e+00,9.139825034265438575e+00,2.490287716300787491e+00,5.140379675405577942e+00,4.294735276483800657e-02,3.228880928181076387e-02,9.093430383564099495e-01,1.232820753190201346e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.434002333630944577e+02,4.156607277152819734e+04
0.000000000000000000e+00,9.830113675586986233e+00,3.173648822477063369e+00,9.382443390901423541e+00,1.551264672573058778e+00,1.062283735877783997e+01,7.439253649329058860e+00,1.039093385243258183e+01,1.629072001300896133e+00,5.688341269740043060e+00,2.767497314875896119e+00,7.691050184200328488e+00,1.365089516590817231e+00,5.244314400726304726e+00,3.013418054893156395e+00,4.168868819473223297e+00,4.311716024957927829e+00,2.739290356022026224e-02,6.432739815004843820e+00,6.290321359147934999e+00,7.668098844868417530e+00,3.762495371061440164e+00,6.009342990872342583e+00,4.429146574631005057e-02,3.444952554415892543e+00,3.207590811904807993e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.628895336174185786e+02,4.160076046398012841e+04
0.000000000000000000e+00,9.256119746002839932e+00,7.153580612363298563e+00,5.852874201355651174e+00,1.570655491860860842e+00,3.656740878621724256e-01,5.280910578524811605e+00,9.759330796693048704e-01,4.636887603625223342e+00,6.303077236159938757e+00,1.274206251654081523e+00,9.131710542132422948e-01,1.035238639091927304e+01,5.031369957098326573e+00,8.700310753998161672e-01,7.739209148578649611e+00,3.621571556747964049e+00,2.271511122026107277e+00,6.881221947551953377e+00,9.262950638425311300e-01,1.636528490253073898e+00,7.871235990292062112e+00,2.135853831425919225e+00,3.603256936889185497e-02,1.842241554194251063e-01,6.215565014162316437e-02,3.000000000000000000e+00,1.000000000000000000e+00,6.707319758969509849e+02,4.161155913762073760e+04
0.000000000000000000e+00,2.968142403931063988e+00,9.099929622541091945e+00,9.446386647159938477e+00,7.720097150500039307e-01,1.736635422646231719e+00,4.027320093809792390e+00,7.900265329641589673e+00,5.071931846033157498e+00,6.051960103437557414e+00,1.823894979125996185e+00,9.158342803493985329e+00,7.731725334059468047e+00,6.194784932441999459e+00,6.367981303139774063e+00,9.232713019749025918e-01,4.013013968422909805e+00,9.510261363778472088e+00,3.232809411830291690e+00,7.131162846567834279e+00,6.750620667422309928e+00,4.987496382145417684e+00,4.632102146853557478e+00,1.137391112507251875e-02,1.388425966904304865e+00,1.868288788339432793e-01,3.000000000000000000e+00,1.000000000000000000e+00,4.337090230179285868e+02,4.163915569466019224e+04
0.000000000000000000e+00,6.458277179243524735e+00,1.549284166262907325e+00,3.139477236114794234e+00,9.348408546154830745e+00,9.619411816719596331e+00,3.201656458389066540e+00,4.547096137562098406e+00,5.846629636984349787e+00,7.715759975191452291e+00,1.238663694472938781e+00,4.670508271576457204e+00,5.542986383178792664e+00,7.759552692919094774e+00,1.985824536491307635e+00,7.029892095460472667e+00,3.429199769626952721e-01,3.454517559145174666e+00,7.250532727982335501e+00,7.920520522736982372e+00,1.409336665068153138e+00,6.916240473261432875e+00,4.848247017661343472e-01,1.360677836074522876e-02,3.622505689604988977e+00,1.182620606755502152e-01,2.000000000000000000e+00,4.000000000000000000e+00,1.880244773706154859e+01,4.167980426180617360e+04
0.000000000000000000e+00,1.049298676020321786e+01,7.613487401073581573e+00,5.252606185748512679e+00,7.270157647608190388e+00,5.995294832383711636e+00,9.635683563842071253e-01,1.063482934706760297e+01,5.299305192650849428e+00,8.985385941190079606e+00,8.351046860216168710e+00,6.870933266350005120e+00,9.569262585461288495e+00,7.077354225057756132e+00,1.824975938895605720e+00,8.996552083112794307e+00,8.369230653938272368e+00,1.317468043081030382e+00,1.640242039667880292e+00,8.711226453195667574e+00,7.654990049002603492e+00,2.832184797493404460e-01,8.788039970331608330e+00,3.589972496800715451e-02,7.101360796894072180e+00,6.398109931145768980e-01,3.000000000000000000e+00,4.000000000000000000e+00,4.622825838417818431e+02,4.170410555645255226e+04
0.000000000000000000e+00,5.892820549489774073e+00,8.909929479897860105e+00,6.513174370799686308e+00,5.752834718041298423e+00,8.676840108332477541e+00,6.130891587959226563e-02,6.569306473065590346e+00,3.972239459580158005e+00,8.835139745661269473e+00,2.555627749474392196e+00,6.421496263750771760e+00,6.421794297397909190e+00,6.619375912562497355e+00,1.596878332221458141e+00,7.688296655874570895e+00,6.878703118740516764e+00,8.526711092241377798e+00,7.577343806724547159e-02,7.756876083767576091e+00,8.968297591671646529e+00,5.401307874274424492e+00,2.344709174725442491e+00,3.944306653820629088e-02,5.137074479795140647e+00,1.483696721273488617e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.079476545999464605e+02,4.172234834041290014e+04
0.000000000000000000e+00,6.665586468198387848e+00,8.193333694530737787e+00,7.245683400116790018e+00,8.492909786758005453e+00,5.783296925445144510e+00,4.551694584637887786e+00,1.872735766727452900e+00,8.156709304212178324e+00,4.472755336895953837e-01,9.510840599450762767e-01,4.847628226510746430e+00,7.923151063068321065e+00,6.374744861056975687e+00,2.035443668023269925e+00,2.699040307027086083e+00,7.611527887021257932e+00,8.014054454259121885e-01,8.145199311248646490e-01,1.890794763082759067e+00,9.008525316462824506e+00,9.483288924072390103e+00,8.210772551467231395e+00,3.761199495583693320e-02,1.793699826122557850e+00,8.477088476733253275e-01,3.000000000000000000e+00,1.000000000000000000e+00,2.501030231040636522e+02,4.172269444524915161e+04
0.000000000000000000e+00,6.738924952821529146e+00,8.509316892685289346e+00,8.134955897423328253e+00,5.735603434365005526e+00,4.926208252540346777e+00,8.147441046900111061e+00,3.256816049206971542e+00,5.598650839950697566e+00,7.357811363852563069e+00,7.865357797143593288e+00,1.438294737895736253e+00,7.824954224844091755e+00,6.039620628225511823e+00,8.733183675676848168e+00,8.113633006046029550e+00,2.964995634695850146e+00,5.518347157928377378e+00,3.606898900742335101e+00,3.797267943574458154e-02,1.000444703052660200e+00,3.640421782824385666e+00,5.807899405634436185e+00,2.698657519141431024e-02,1.555113760612943929e+00,3.932896159999880181e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.734002129531297953e+01,4.173967420677110204e+04
0.000000000000000000e+00,9.012158846132424017e+00,4.650883494400937401e+00,4.579109857964438923e+00,7.974018614293632012e+00,5.759613859802457547e+00,7.791943228728022142e+00,1.507126267020129529e+00,7.151204690112349383e+00,5.186751256286510348e+00,2.527703799037763766e+00,2.436260286057797320e+00,6.462899313694568271e+00,3.081143843650296255e+00,1.386237187511132340e+00,6.290594950882321124e-01,4.662010813294482858e+00,8.531223719498076008e+00,3.668109389070471238e+00,8.161932925336636835e-01,9.305453330524015243e+00,4.570919833965175094e+00,8.495454312733501823e+00,2.665344672382536501e-02,8.880916524632271880e-01,4.370982174061895931e-01,3.000000000000000000e+00,5.000000000000000000e+00,1.732205908836111519e+02,4.174553674523191876e+04
0.000000000000000000e+00,1.241812555076776459e+00,9.393673773405673444e+00,4.914420616654368246e+00,6.950420659797710288e-01,2.531102021587471107e+00,7.540011773217512925e+00,8.827089379865238783e+00,3.903682432818194936e+00,3.022718383638045125e+00,3.577020424977391588e+00,6.128560716603550951e+00,3.620554795808554882e+00,5.041456778166018005e+00,4.049415822332806059e+00,5.458372282889401461e+00,1.204749772118971274e+00,2.093826470503410420e+00,5.614337855875042749e+00,4.346862804167427541e+00,1.413325105543507876e+00,2.963704163380288303e+00,2.960103081164755512e+00,4.561060457954901892e-02,8.558677683675236736e+00,6.725972346389987033e-02,3.000000000000000000e+00,5.000000000000000000e+00,5.825347981389622873e+02,4.175532874860412267e+04
