k_b_p3,k_b_p11,k_op_succ,k_pt_lldr,k_pt_gfp,k_f_lldrcomplex,k_d_lldrmRNA,k_d_lldr,k_d_lldrcomplex,k_d_gfpmRNA,k_d_gfp,alpaga_basal,alpaga_act1,alpaga_act2,alpaga_k3,alpaga_k_act1,alpaga_k_act2,copy_nr,mumax,tc,cap,sigma,scale,score
8.973003327946623031e+00,1.815959812850203914e+00,3.460500639914206311e-01,1.728171743091331258e+00,1.970991479366385191e+00,4.813772641732867896e+00,9.805032396657541449e-01,8.601589814257946998e+00,9.035171273582944806e+00,1.878883004706169313e+00,3.200682214600207988e-04,5.310973063561538865e+00,4.460868417012315845e-01,9.520254657998202807e-01,6.600454615084305487e+01,5.520933848786175702e+01,4.535507004270873921e+01,5.038546545261060494e+00,4.932319375767638681e-01,1.047887313812765875e+01,3.189567515455113411e-01,4.291928970073782601e+00,5.453326894602491848e+02,1.808160425849381834e+06
1.195977327355799424e+00,4.804539757688448987e+00,6.482737547993406402e+00,3.393741352232688691e+00,2.690911012143728964e+00,6.209736967167040156e+00,8.399259732408166368e-01,3.138074536047832819e+00,9.001297504096774649e-01,3.508131607170890676e-01,1.022553784630410301e-02,4.429089263422011591e+00,5.000371370345506605e+00,3.077942015655100505e+00,8.841863910773425062e+01,4.354941239187893842e+01,2.823185348648655335e+01,5.004917363746417713e+00,5.131097143329288457e-01,1.046555479061697724e+01,3.406242536589542680e-01,4.270605874742925856e+00,9.077504239163160094e+01,1.808400976058626315e+06
5.503832077827377489e+00,8.109224279978979766e+00,6.401591623468743109e+00,2.194537501381895517e+00,3.405004755006050043e+00,2.815713630648845722e+00,7.971429310523974188e+00,5.640868293066977124e+00,1.299029018761699572e-01,3.190439648343644130e+00,8.953652485164571590e-04,1.339317039469640980e+00,6.867604895935629505e-01,2.128743621930520025e+00,1.705386273959157961e+01,8.161584691849640194e+01,4.620579984386475303e+01,4.964308432597608345e+00,4.047954236061039324e-01,1.027077418682343257e+01,2.895841986135859747e-01,4.199074431120100037e+00,7.997115628366032070e+02,1.808569798782530706e+06
9.920726241084716790e+00,7.796877324195832237e+00,6.879882922560609515e+00,3.823707365728242547e+00,5.057849022569542718e+00,3.661406601072930922e+00,9.118379433994975969e+00,4.483976967356787524e-01,5.259959580492806985e+00,7.330265683916912245e+00,2.136340563025577576e-03,6.122651559655233555e+00,2.951717535163630307e-02,2.864655299313179970e+00,4.427657483968801877e+00,3.728535374166887806e+01,2.316419189001428336e+01,5.131217637087909900e+00,4.738224793880879693e-01,1.067564610641459311e+01,3.548391163176854990e-01,4.157286629433612823e+00,5.083066959025881033e+02,1.811421138285413850e+06
3.479901982714656672e+00,7.866432580379104422e+00,8.029685555919403861e-02,5.187962003327602822e+00,3.598437728495353038e+00,6.439710638567324175e+00,6.484294752457437028e+00,6.766622633936321130e+00,3.365226695148796576e+00,5.547886537425483766e+00,5.669500136921571364e-03,2.192958852293370065e+00,4.293366036946761888e+00,9.977646339892785932e+00,2.898316528895176347e+01,9.510204228965493201e+01,8.306714423454472751e+01,4.952098008978914834e+00,4.406074143317655900e-01,1.040966694999835873e+01,2.935813991719701810e-01,4.250736312816765228e+00,4.719829505857243817e+02,1.813584882770801894e+06
3.754186594391161869e+00,5.808457561840556060e+00,8.503767379362979995e+00,9.250342239094422325e+00,7.146497402264039067e+00,8.063284178144977332e+00,5.060279941721124608e+00,7.076888810517488970e+00,6.553493216963635071e+00,8.441784600234250036e+00,4.575989959317450922e-03,5.345737316602157563e+00,7.838720071410573809e+00,4.562059197910971697e+00,4.142394425624215870e+01,8.437819068456850147e+00,7.119800378712045585e+01,4.820480563396972506e+00,3.729511343206165508e-01,1.021981169000259726e+01,2.561626600227622785e-01,4.084418858919681483e+00,3.933136464815869999e+02,1.814897040475456044e+06
3.203692914156395233e+00,9.314160087593776893e+00,7.446631321024912431e+00,5.731313954219074525e+00,8.486346461560323462e+00,7.084401317193692371e+00,3.281475290910818465e+00,4.913182012251914088e+00,6.678984653398601701e+00,9.404636634240144843e+00,8.733042603453133542e-05,6.805183025675781039e+00,9.358850121680525547e+00,1.312818858981027015e+00,4.445153271007482942e+01,7.063691753684241625e+00,5.110653194337963612e+01,5.402620422419920132e+00,4.792708443692724751e-01,1.124894744938667657e+01,3.068170954574787057e-01,3.921909701809351390e+00,4.014837866220850628e+02,1.818445665892062709e+06
5.433567859118306309e+00,8.360033032750656901e+00,2.100623046637166702e+00,6.799984274069634793e+00,3.397041776385421930e+00,5.582073382320099419e+00,7.082142386324123073e+00,3.156111855033989499e+00,9.507613387697743335e+00,5.612984220658846723e+00,7.246080034765080800e-03,9.211170122988988851e+00,5.064410050624096549e+00,4.364588033116140409e+00,2.628138827870353822e+01,1.540921765846868396e+01,1.420784645520586942e+01,5.195003047164331811e+00,5.007409520603616215e-01,1.081804060911123777e+01,3.442646443618040952e-01,4.096343865569618714e+00,4.431727471476648361e+02,1.822443119391378015e+06
3.308204459989135593e+00,1.308330420322024068e+00,1.624827924669498547e+00,9.406884301219415878e-01,1.594367836508829295e-01,2.774522427843329808e+00,1.361576304789934078e+00,9.216119557660377382e+00,8.540698283101191279e+00,2.500027656227957751e-01,2.930264995008818960e-03,9.085064421306151772e+00,6.163531333384776323e-01,6.855849042388105552e+00,4.051557004385711735e+01,4.591285375491182208e+01,3.366134811008972605e+01,5.000000000674333478e+00,5.212434999297015370e-01,1.041064017859595126e+01,3.336869299549967138e-01,4.265375040575257515e+00,6.605915912018177778e+02,1.823644726181637961e+06
6.772744648389522837e+00,8.348413100417459987e+00,5.961719409942970671e+00,3.753482152548027528e+00,5.800087494881522865e+00,6.445725267155997251e+00,3.148374508962521912e+00,1.152598857425256362e+00,4.941468423630443141e+00,1.698556585730074842e+00,4.340981501985545846e-03,7.755797336699003175e+00,1.269644452307042926e+00,4.153836371519306070e+00,6.985886716265720331e+00,4.434358112732475377e+01,5.674597331671311906e+01,5.367691740377738441e+00,4.600836918581053259e-01,1.053030382245666097e+01,2.977716262249302526e-01,3.910703142473597627e+00,7.550953650464451528e+01,1.826586042087009642e+06
1.182492993741045773e+01,6.522411986572828724e+00,6.809064026190253749e+00,8.245256419203016662e+00,2.192645110251860707e+00,1.400603226130997969e+00,2.800606992124794026e+00,7.422220320515181768e+00,7.712916511603562064e+00,1.888165324152527358e+00,3.948404878804621931e-03,8.730628372226673761e+00,1.863496506002708442e+00,9.003002810726545846e+00,2.701600591712658872e+00,5.782873574101424907e+01,9.451491368767564438e+01,5.751408772358950650e+00,6.339930419208197332e-01,1.229124538051085480e+01,2.615075196045425487e-01,3.733294937809562786e+00,2.037131675016778729e+02,1.829648401952560060e+06
3.871117409026082257e+00,2.556575600416212346e+00,7.090661402823903003e+00,8.854021729495764603e+00,1.173591864801445617e+00,6.400187143041580207e+00,1.939455122586146496e+00,9.916287944784686559e+00,2.695254744920888790e+00,1.536470835024728310e-01,1.351208202206640591e-02,8.653702998296088467e+00,8.112745683791205975e-01,4.419548025704263416e+00,7.978608676746161699e+00,3.889931454284398882e+01,1.538632760855346326e+01,4.905651138198169114e+00,5.257777650472905684e-01,1.021484798243836423e+01,3.273237176259324310e-01,4.321030420063909361e+00,8.839874824048553137e+01,1.830235570988886524e+06
2.265014497641854696e+00,6.703273885575501190e+00,3.255535116393256517e-02,2.552258485892183959e+00,2.089107563189736005e+00,9.711625708109776767e+00,9.091501253151955453e+00,5.522580572131956522e+00,6.959454360471325707e+00,5.977010085036094100e-01,1.382312298907440590e-02,3.765159570286093910e-02,2.083176638957570326e+00,4.514626413723020981e+00,4.721444944729193338e+01,2.827047795953354736e+01,3.614842670576371830e+01,5.025081380035665291e+00,5.208572030858765745e-01,1.046415214966317642e+01,3.307290209741772236e-01,4.243420164556071406e+00,6.162206310665258115e+02,1.830356403005952947e+06
5.465851071067473477e+00,3.199655031649244030e+00,7.635077374537922346e+00,1.458878730406360624e+00,3.165672608254629150e+00,7.048417480004739666e+00,2.118049953347944658e+00,5.040523583672115393e+00,6.950986987927102234e+00,4.579214054879656715e+00,5.900568481209839469e-03,8.693450975528946856e+00,1.096456621971116041e+00,1.652155768598696062e+00,9.313971050293018550e+01,4.649980230612814580e+01,6.622885767013973179e+01,4.755912900876123395e+00,4.844620413138812642e-01,1.093474231468330871e+01,3.265606155761603957e-01,4.045608286140160104e+00,4.662038375301667088e+02,1.830566029563245596e+06
9.672001469004770868e+00,2.649428296672766248e+00,2.549109311774110598e+00,7.879251274966065921e+00,4.012760872418748903e+00,4.679460699875340524e+00,7.996509860620450993e+00,8.518068865974827375e+00,8.285316139281622583e+00,1.476161351034572355e+00,8.388643397604917187e-03,3.407642321239629180e+00,2.526235231764268452e+00,1.250224389757816690e+00,9.782127514782386868e+01,3.181229421134249691e+01,3.001477698251763826e+01,4.934145601296909156e+00,4.293237680821420654e-01,1.016015823246812388e+01,2.985957562855307557e-01,4.147204130992673043e+00,2.986752941882893992e+02,1.831219491994464071e+06
7.660317686520604852e+00,2.739064586866214235e+00,4.652124057794482681e+00,9.336629354551535087e+00,1.032041491669714706e+00,9.235843103405210641e+00,6.567046224185719261e+00,1.808584942186875377e+00,5.589188128669354327e+00,3.129420923710461100e+00,5.451542465326597977e-04,2.673198637931825772e+00,9.624876301951399427e+00,8.931998298413265758e+00,6.337860079736358898e+01,9.137857260705909823e+01,6.123274786718961593e+01,4.866894417375832838e+00,4.998113035336333443e-01,1.068991688807448703e+01,3.304902379787870159e-01,4.153906898436298789e+00,9.115005391702892439e+02,1.832540913892054930e+06
5.149345499983303931e+00,1.282328185550711819e+00,7.775551606484572886e+00,1.295280408972176112e+00,1.471469846044437757e+00,2.494022707581198706e+00,5.915022091399061210e+00,1.473701207451583839e+00,6.131789141685018762e+00,1.787424494357706006e+00,7.938469848319111869e-04,5.586355753483752018e+00,4.163185371750607544e+00,9.342254429757103296e+00,6.942718513279270098e+01,6.490211844560886334e+01,8.339279317036155703e+01,4.969247750389173213e+00,5.220511103498353123e-01,1.037381372467113927e+01,3.146683844372782923e-01,4.245997133067299423e+00,3.465353577736807438e+02,1.832912591215473833e+06
6.809843683105969436e-01,5.417450558218072310e+00,2.099336782695582659e+00,7.264594263748042735e+00,3.363971534698946719e+00,6.939167486497550108e+00,2.184616255766215875e+00,1.699829625426820812e+00,9.893133347038752134e+00,3.313991031931445175e+00,5.134823457055740642e-03,4.540770249419219695e+00,2.306262035934236287e+00,4.641464661142949311e+00,9.024976528855771107e+01,8.270453536299068276e+01,8.914315816746717758e+01,5.080982858893454690e+00,5.124674982697209336e-01,1.057755099882866645e+01,3.381071667864014030e-01,4.197373243774087825e+00,4.158788003985961836e+02,1.833015296537843999e+06
6.220001145553150756e+00,7.756606853025526327e+00,7.958928200136019981e+00,8.559176040057263180e+00,9.117259521115272491e+00,2.001038181427672757e+00,3.987889372671254762e+00,9.636355810113769849e+00,2.570061621395557605e+00,9.163149585264193320e+00,4.099752424100234875e-03,7.688851772190858469e+00,9.603571309445515070e+00,5.486032381629607713e+00,6.085175857160234614e+01,2.929316249717273379e+01,8.303336534204035502e+01,4.837441407928269932e+00,4.562621315790076348e-01,1.031710317972554769e+01,3.530588616600669472e-01,4.140896057491609383e+00,2.428697926490809778e+02,1.834434723622497404e+06
9.465890954433055171e+00,3.325635193986388405e+00,5.782201111418636685e-01,2.062291568675732822e+00,2.320232515634226722e+00,2.092810159659371116e+00,9.657992140157862337e+00,6.559305372268961598e+00,7.083068650140352140e+00,1.248832627542700191e+00,8.527388754954321609e-03,2.208651776292742674e+00,3.950128987377015122e+00,2.735240909824965261e+00,3.679412496020691492e+01,3.006080639130383148e+00,6.238097796322707467e+01,5.028338149608186036e+00,5.182892845758219069e-01,1.046964379576542825e+01,3.355781306667476871e-01,4.289549600095019066e+00,4.876605101578776384e+02,1.835654260125823785e+06
1.061610901571081733e+00,6.112854996940396413e-02,3.408579894809029120e+00,8.374640316979844457e+00,8.854214748197300366e+00,2.816565197946755195e+00,2.522275932241889951e+00,5.248672572331303243e+00,5.517936666192281514e+00,9.887579645680933949e-01,7.937752376874326193e-03,8.432101682460341863e+00,4.801450483895462362e+00,5.992939184126319319e+00,6.973577382537953895e+01,2.825252151931918831e+01,8.482622011929706218e+01,5.008772868011902801e+00,5.370799490789927022e-01,1.044019545611180533e+01,3.115714709305956176e-01,4.290696782347537486e+00,3.583544484159754262e+01,1.838227379077185178e+06
8.385938872500567243e+00,3.914665105171999837e+00,5.105057396569475436e+00,2.409108118056181969e+00,3.869408164399529948e+00,8.088758077371579702e+00,2.073040550852129349e-01,9.169679796497359092e+00,4.198157317965333313e+00,8.645801645202847441e-01,8.162198134097877616e-03,6.681914982532226155e+00,8.392144564154808251e+00,3.713092019979687741e+00,7.372090711412400310e+01,5.199596180872170947e+01,8.667725190846891792e+01,4.942303832616000037e+00,5.139161764700622692e-01,1.053114732427922995e+01,3.297134575724141037e-01,4.216045316676710897e+00,9.789441517314020302e+01,1.838232638461579103e+06
7.692454038345067246e+00,6.796215029655276574e+00,2.235692586273419824e+00,8.027715412212634405e+00,8.789516612470565704e+00,4.622519042105651899e+00,3.244075687631780891e+00,4.745141554274005635e+00,1.850425320776256211e+00,6.651921387510719264e+00,2.172357941025989476e-04,5.989038293925013967e+00,7.202849725192763231e+00,1.582804639735309715e+00,3.349846771233762155e+01,2.064770853810260220e+01,2.479783173602199042e+01,4.902880517126674498e+00,5.226986423846308183e-01,1.059952842713863497e+01,3.184748257754564382e-01,4.184096869463130197e+00,3.270290321689126927e+02,1.838429788216938963e+06
9.526597242366163343e+00,4.979975733400169524e+00,3.682257474754607074e+00,6.689712056326887257e+00,4.314870555095973614e+00,5.455198880899470026e+00,8.709188305483838377e+00,4.738442486368987794e+00,7.687907686507228222e-01,6.487666775799394436e+00,4.913933379658526942e-04,2.398325620128248126e+00,2.775834615763619340e+00,3.702154208251819067e+00,6.765915065519332927e+01,5.502594010980541839e+01,4.085444243461749636e+01,4.959895706297553275e+00,4.728235858763830124e-01,1.048160124460105180e+01,3.014367803707100890e-01,4.202187215383252905e+00,7.513045186227266186e+02,1.838862840400410350e+06
9.671309771718529902e+00,2.382618927233556949e+00,1.859083340925536287e+00,8.130631026891943947e+00,3.511184492410564850e+00,3.603953836139676792e+00,4.573118092294747861e+00,6.918057854003540008e+00,1.676762628731853333e+00,1.607402137384126073e+00,4.257644609596641060e-03,5.289693915264877866e+00,3.773514650791545577e+00,6.456301425568224950e+00,2.977285657935534147e+01,6.044425617239863158e+01,2.204074696928548249e+01,4.999854114450946518e+00,4.704518285467783612e-01,1.040557715925973170e+01,3.444860351131522891e-01,4.250627220032461295e+00,1.519874807957938572e+02,1.839668371382062091e+06
2.434960823834766863e+00,7.127431190649198278e+00,1.652504186029864153e+00,8.712231205814269686e+00,8.839671794002234018e-01,6.010825528162510700e+00,9.863521095560381369e+00,3.598779022786044557e+00,6.094408440596630783e+00,8.487391321087786045e-01,7.629976895685528469e-03,7.664892617492580218e-01,1.507746285910124939e+00,5.866485520557860767e+00,1.731019916181295670e+01,7.682773347025148780e+01,8.698692387751435717e+01,5.149351649571353384e+00,5.129392273801383073e-01,1.072810492004927951e+01,2.955725615977980447e-01,4.394211054473313283e+00,8.866458265625514059e+02,1.848658596429632045e+06
2.610555379198200576e+00,1.516437777497577244e+00,1.781670433185140290e+00,3.487429217472315823e+00,4.312751266616967172e+00,9.076653880616069259e+00,1.769841966248786091e+00,5.324992120948515151e+00,6.875796374114458764e+00,7.564716186371067685e+00,7.086556252016411143e-03,2.806349216390310097e+00,1.106904373059165003e+00,3.884938772137622731e+00,4.219150027953286042e+01,4.679707386555925552e+01,1.127116640639230241e+02,4.117376738148308846e+00,4.812233322845764771e-01,1.251088851667361546e+01,3.987122360197852267e-01,5.070644263428009779e+00,1.026052658656096355e+03,1.848988096809000475e+06
5.902660811196473567e+00,9.421218393882114128e+00,9.619985492219072398e+00,3.582580978249490844e+00,3.684768563920401419e-01,1.799728829311205036e+00,1.471809057091317152e+00,8.388019174419564905e+00,5.888589228584266699e+00,1.236879079674587878e+00,1.575949952569907818e-03,9.139585387798929261e+00,2.493974428217044181e+00,5.395400459542796234e+00,4.096049718239653004e+01,7.564360810846783068e+01,9.184799048489945505e+01,5.049058795133224642e+00,5.040608579788175003e-01,1.051087636030749373e+01,3.363630037342503765e-01,4.301026518419210021e+00,8.906527330396273783e+02,1.849415886557930848e+06
1.977789548473003034e+00,4.591400173181510724e-01,7.490304149175083914e+00,1.975064708508824873e+00,5.854457404207348503e+00,7.685024140841121287e+00,2.626586076785574875e+00,4.209350250086104417e+00,2.332908631414795320e+00,9.616591058419595939e+00,9.475028571687662193e-04,2.159415742110519787e+00,2.010852925129190449e+00,5.074077686472875826e+00,9.096006199820695315e+01,7.052614018056374334e+01,7.487415490026502596e+01,4.991574978928795758e+00,4.481102678086931190e-01,1.055401975884730525e+01,2.906470727561571987e-01,4.330181376708836183e+00,7.471605011398835359e+02,1.851654775853974279e+06
5.259431800840590476e+00,4.387199297491676475e+00,1.410557466549842598e+00,6.395901757677043165e+00,5.164106365083754646e+00,8.095679628528658967e+00,4.960044827389917366e+00,7.757033681070957698e+00,3.303318802058656356e+00,7.835368439924414119e+00,2.707600340023078692e-05,4.961449613008830362e+00,9.576385209727357184e-01,4.773688719286856674e+00,2.349799977537752049e+00,3.197104687252021904e+01,4.752283092885289761e+01,5.123060256860440198e+00,3.648704499999999573e-01,1.063684162723525617e+01,2.459379636874068076e-01,4.204342715942620323e+00,4.493139742372678143e+02,1.851802380091154715e+06
7.630371188727172793e+00,8.692951804094667168e+00,9.297665639330487508e+00,4.970207820267162901e+00,6.704072595827589964e+00,7.316509784940281591e+00,2.863936451251198445e+00,3.157894072584133127e+00,4.615802147667895206e+00,2.476121782102769675e+00,1.007734667567609585e-02,1.002696990837516289e+01,7.699004771863410035e+00,2.359890575067068230e+00,9.779365693556589179e+01,6.794114533257713617e+01,5.384766547780905910e+01,4.996392833173253223e+00,4.291870385815081401e-01,1.042204250888524975e+01,3.461560640603431049e-01,4.188821687585214448e+00,1.139886504188146716e+02,1.854503411462366814e+06
7.856886296687315863e+00,6.058832908945137596e+00,4.751129130866550199e+00,5.825488585268376873e+00,6.814160211271471645e-01,3.414624050267983435e+00,1.507875347988395731e+00,8.147840129396222153e+00,1.430136500827419832e+00,2.652551603726170715e+00,1.351308640911676228e-03,4.829449131266791539e+00,4.695974432079590422e+00,9.827737568235724197e+00,7.949984986461959835e+00,7.827885466076324406e+01,4.909478986429861180e+01,4.935124678418390864e+00,5.137970600781844865e-01,1.054596607807072672e+01,3.297890877989089198e-01,4.209810024695713970e+00,8.707092193109691607e+02,1.855228403879026882e+06
1.214910587422214583e+00,1.231016957993859684e+00,6.996007567747357214e+00,3.218810709992240837e-01,3.358172805600854627e+00,6.353323641426833035e+00,7.980467886807462108e+00,8.179530308374637571e+00,2.397618107818307642e+00,1.612647873905118434e+00,3.670728135635047303e-03,3.381107963505169955e+00,2.883642564748184256e+00,7.976887619804693408e+00,2.641336743688016497e+01,4.850062466564003927e+01,6.729636939974196252e+01,4.938701395041051434e+00,5.148310527466862796e-01,1.028773208285740282e+01,3.226510676744859252e-01,4.209327030908656120e+00,2.443049691904933809e+02,1.855906237287626136e+06
2.371579312368722103e+00,8.000058064050650231e+00,2.347405930184061074e+00,1.094041912483717205e+01,4.957748396113424327e+00,9.942684046950617471e+00,2.132313253969162936e+00,1.295334801466288788e+01,7.679485633465570338e+00,9.108633746833827871e+00,5.445807638182038023e-04,1.219503798600430500e+01,6.762062622623119523e+00,1.135243711533268396e+01,2.173288371792217433e+01,4.370237382570956619e+00,1.099007684519410333e+00,6.500000000000000000e+00,6.776165499999999842e-01,1.353383223400000013e+01,4.337930090000000072e-01,5.544987552000000264e+00,4.010351088058199025e+02,1.857806421257128939e+06
4.230192299357844021e+00,1.344146382129740580e+00,1.055180663719169631e+00,6.355336646865238137e+00,8.674592505652929830e+00,4.677310220552186593e+00,3.653165797502091472e+00,7.294671499102451051e+00,4.873428825051426827e+00,9.669176548256311676e+00,1.657042764761558181e-03,8.969495353323450715e+00,1.558426944147989213e+00,9.911078319413947568e+00,1.427293528526137756e+01,1.584626528776416521e+01,5.889147926406086242e+01,4.984950940261070329e+00,4.511955960989152414e-01,1.038594181172635977e+01,3.341984479200160729e-01,4.262529262526829399e+00,1.968861963076076051e+02,1.857838999482454034e+06
7.112289267435248696e+00,5.969825584211450931e+00,2.269256358054276390e+00,5.866834704980544934e+00,9.140917832526575637e+00,3.138614398832170416e+00,5.958753264440002084e+00,4.624136004847162695e+00,4.764197145540886247e+00,9.049014495873850095e+00,3.710571248270027982e-03,5.729742648840401742e+00,5.697583974542387075e+00,1.914820897627037999e+00,9.018508401981317490e+01,2.109874966450365719e+01,5.889893149532228733e+01,4.970992748919926818e+00,4.669466106109979031e-01,1.049300660495173254e+01,3.364477274775500848e-01,4.200696579026893751e+00,4.906978407008446652e+02,1.858347301400396042e+06
2.830792241634713768e+00,4.956344423790039144e+00,2.845885273821097794e+00,8.959922763201486617e+00,5.102408026727883517e+00,7.874286053222268045e+00,6.984755668414258878e+00,9.660626902377810410e+00,3.756324852694239880e+00,1.823816674393227366e+00,5.197415476847318076e-03,1.151144109866105714e+00,2.633700336464718461e+00,6.132414390321276443e+00,7.997711618717862336e+01,6.459901806943638292e+01,4.386985834517855665e+01,5.011521474678421129e+00,5.075695232525185840e-01,1.043444129519978070e+01,3.362473851732744601e-01,4.254153939306106302e+00,2.125601074404840745e+02,1.858649119521338027e+06
3.128312941722847906e+00,1.548039404781679451e+00,8.557550028017129051e+00,3.479434607754132269e+00,3.214061095353683228e+00,3.366756945399179024e+00,7.388416692503875893e+00,1.913616021402356315e+00,5.371077535461650676e+00,1.812078072123460393e+00,4.903949870801748746e-03,6.074974205839213326e+00,3.182068309474642476e+00,2.240894034304941940e+00,8.122749006001669159e+01,2.578399020244599171e+01,7.501670696290221940e+01,5.029042500536339055e+00,5.178389780659461428e-01,1.047138809943857218e+01,3.353995732897166460e-01,4.240343838143868282e+00,2.439934473455246859e+02,1.859276352655715542e+06
4.394508315686531219e+00,7.352182082418438291e+00,9.529903732026008711e+00,7.571443308425210184e+00,3.924736065283861652e+00,2.084260723024452755e+00,5.910506446209861764e+00,7.755747178726066338e+00,1.744352182043955368e+00,2.735050129782263806e+00,2.392802531032523373e-03,2.149869727674935227e+00,1.454815340172110005e+00,1.280476830655033149e+00,9.327872625505028736e+01,1.758913534035110260e+01,8.624244049056480321e+01,5.032625432053754899e+00,4.884003512881793796e-01,1.033718904406305938e+01,3.409754735896172173e-01,4.224367813004510808e+00,7.786303438714174945e+02,1.861380904850983992e+06
9.241819046610862287e+00,6.986516569964175360e+00,1.641907635160232415e+00,2.598092163677510502e+00,6.065860488619804869e+00,3.101557612803934827e+00,4.585635878354629824e+00,3.768718459812136601e+00,6.592687901285256835e+00,1.014037122620356435e+01,2.616251860219342013e-05,1.442713504661930157e+00,4.559475688241460212e+00,4.051300893261898572e+00,5.127321419262369062e+01,3.512304455890514987e+01,5.132267909469391753e+01,4.861610818977698756e+00,4.483714721362391242e-01,1.070572156433660638e+01,3.820897750441727969e-01,4.143723879245779784e+00,8.958854435729416537e+02,1.862561343174453126e+06
8.254893222213143034e+00,8.732336908507923212e+00,7.785764894445233786e+00,6.954108686525414917e+00,1.027066270580194463e+01,9.715885308093366035e+00,7.967931499746799595e+00,9.721988832670849234e+00,3.837993374272742564e+00,3.743639973718949410e+00,5.413077836148457410e-03,1.031102814524581213e+01,5.328140822764487972e+00,6.302514805959872568e+00,9.817803706201418379e+01,4.216088860054580323e+01,5.284243431862276630e+00,5.172419535382513978e+00,5.419606358471852348e-01,1.079459177925316737e+01,3.052218256696183629e-01,4.109471558488445808e+00,8.318995263170403121e+01,1.863136291113376850e+06
3.647409883329320035e+00,5.261382590793662217e+00,9.404322122941721318e+00,9.322003924493799332e+00,4.730948273083584787e+00,5.774655629027917847e+00,6.523711651729984240e+00,2.894485696809693032e+00,4.838257196098141866e-01,3.757670204785319434e+00,2.772673429998309441e-04,2.681067934215164428e+00,6.677760465430951697e+00,5.846318934874863871e+00,7.525982910085699018e+01,5.322258401650643833e+01,1.939984183722043909e+01,5.047182828756541895e+00,5.415632337535644103e-01,1.058209868536968656e+01,3.177922354033115848e-01,4.243128445912641489e+00,3.093883871643277530e+02,1.864229375159482239e+06
9.339459961360155660e+00,4.835477332674049222e+00,6.554167107032349726e+00,7.316048824157983521e-01,2.037359758750401650e-01,3.340686175129283786e+00,3.809830646933834775e+00,9.015812256336479535e+00,2.955052997915036173e+00,1.009246694403132388e-01,2.644383314363933646e-02,6.136870514153394573e+00,1.906022333017356019e+00,6.464287409283228314e+00,4.129130230985709460e+01,6.467383329306001372e+01,1.001673998921339290e+02,4.704177988467275640e+00,4.904044398663284787e-01,9.794700876121797961e+00,3.300892897954754157e-01,4.013016675145145484e+00,5.259652347839718232e+02,1.866164328435771400e+06
5.242418243696168823e+00,3.227100370594830459e+00,5.933491650145967355e+00,9.733235424100735500e+00,6.295997823265147453e+00,7.546797851417275105e+00,9.574361014712128082e+00,6.329075747123559026e+00,8.992964518326550305e+00,2.578812517631547951e-01,1.343521200489063150e-02,7.468149934143860413e+00,1.592102305917596494e-01,2.731143750288538730e+00,8.331928532978771784e+01,8.856200225966732376e+01,8.383447887713346702e+00,4.848148179704534044e+00,5.000770974930958124e-01,1.009350718749579023e+01,3.479239818790929584e-01,4.134648621048671480e+00,2.804626935856489567e+01,1.867067851403021719e+06
9.237312468758187123e+00,5.124648775882057805e+00,9.204111346946962868e+00,7.915471961100231546e+00,7.626575419409059364e+00,7.372226023232767211e+00,8.712050982422828938e+00,6.545731201431582491e+00,6.274033623317819552e-01,9.631303296267116565e+00,2.011977195406460407e-03,9.006914151801387547e+00,9.495160716987340876e+00,9.423648729855923278e+00,9.810275638267471265e+01,4.192510239123188853e+01,3.325113188019323474e+01,5.088632885565936625e+00,4.568403084536527547e-01,1.060575669066575877e+01,3.743648692833052571e-01,4.077003121027013677e+00,1.941216976768563427e+02,1.868129799979448318e+06
3.901504029779857330e+00,7.984993227555372552e-01,3.490462675233253265e+00,8.676180108398888535e+00,5.594551177602825609e-01,4.262788938284474582e+00,3.088171580918537273e+00,8.211610934756029323e+00,2.536435745087189719e+00,3.033685250337125883e-01,8.560455177157763954e-03,4.005063733518196223e+00,7.999897420833620210e+00,8.314892534993179041e+00,5.226394027642438544e+01,4.927774966598633455e+01,9.280793539708587048e+01,5.092955031672788735e+00,5.270395287359447289e-01,1.060842502040658175e+01,3.300528474586351124e-01,4.345907435964931231e+00,2.293987494731482002e+02,1.868519700388268568e+06
7.813317262896831927e+00,1.182886563141319902e+00,9.892007128164644669e+00,9.825747285069363457e+00,3.399256127497177538e+00,3.182424264639240441e+00,5.131829263724349666e+00,3.308274938126487541e+00,3.902193326957140163e-01,6.692318232556769608e+00,6.985852750641922612e-03,6.241714739957792801e+00,8.197524195265083691e+00,3.411497093273448300e+00,6.974485086069422834e+01,5.530623852797685913e+01,6.992415391244601608e+01,5.046563653590196097e+00,5.060277795905702147e-01,1.054511539050936619e+01,3.032317756973674228e-01,4.190298153739636433e+00,7.203770377872416475e+02,1.870742446681539994e+06
