as_input,k_b_dcas,k_b_sgrna,k_pt_dcas,k_pt_gfp,k_f_cascomplex_fw,k_f_cascomplex_rv,k_f_ascomplex_fw,k_f_ascomplex_rv,k_f_ascascomplex1_fw,k_f_ascascomplex1_rv,k_f_ascascomplex2_fw,k_f_ascascomplex2_rv,k_p_asrna,k_p_gfpmrna,k_d_dcasmrna,k_d_dcas,k_d_sgrna,k_d_cascomplex,k_d_asrna,k_d_ascomplex,k_d_ascascomplex,k_d_gfpmrna,k_d_gfp,kd_asrna,kd_dcas,n_inducer,n_cascomplex,scale,score
0.000000000000000000e+00,5.808122356280341236e+00,7.604836564067358751e+00,6.279162121663137697e+00,7.802382595061058801e+00,8.274029826386573916e+00,5.715488698401038015e+00,7.347012540383259349e+00,7.652593440590861107e+00,1.797850680085655073e+00,2.068251295745318075e+00,8.053732709155768887e+00,4.834594701320153121e+00,9.531089907506869352e+00,3.912393118775526979e+00,2.352835922429512117e+00,2.956454926976850306e+00,3.952588314732091046e+00,3.169328292197829189e+00,3.583305228996999769e+00,6.508146512575119225e+00,1.651472834153014657e-01,8.157300622287758429e+00,1.986699252866475432e-02,3.754532943077424800e+00,4.608035962933441088e-01,5.000000000000000000e+00,3.000000000000000000e+00,2.176618663524796204e+02,4.594992963062692434e+04
0.000000000000000000e+00,4.898396367468241586e+00,4.667289442702500679e+00,8.329595023593450165e+00,8.841055049340939220e+00,3.830472496178575881e+00,9.193582480387386013e+00,5.094111714506200705e+00,8.134160804426160851e+00,4.831474768489568028e+00,6.298365622683729015e+00,4.020048064818588784e+00,6.717097943340647248e+00,5.394679905095203232e+00,1.062530357393597580e+00,2.428429140747784043e+00,2.543101423904446268e+00,3.419030247563343838e+00,1.402957187652247084e+00,2.016994160984382223e+00,9.455822911665388020e+00,2.794847630900104019e+00,6.740723973947087444e+00,8.836956855587680543e-03,4.071015837989943265e+00,4.136614652069903753e-01,3.000000000000000000e+00,3.000000000000000000e+00,5.014980091548776500e+02,4.598691194699180051e+04
0.000000000000000000e+00,6.206950738061794759e+00,9.102934660360569197e+00,6.088061771950292744e+00,3.162094486609338784e+00,9.641684926559795699e+00,2.501566930951348855e+00,6.817574955148968385e+00,9.408797442871668082e+00,6.956362158803935714e+00,3.204632783970250198e+00,7.927086335992907351e+00,1.333074587518450205e+00,8.702563591775584584e+00,2.641324597530728902e+00,4.432526419144975804e+00,9.803408542152409311e+00,5.318359715300256418e+00,4.876915614059292636e+00,2.880409451778058738e-01,4.439786930889216165e+00,6.897410208421642430e+00,1.419661928725438060e-01,4.076148798403000928e-02,8.739507618262461364e+00,5.582237171066193326e-01,1.000000000000000000e+00,3.000000000000000000e+00,3.238529589817355259e+01,4.605742790385347325e+04
0.000000000000000000e+00,2.000900482561609017e+00,5.346216402503667808e+00,8.693072096653096992e+00,2.093365503748297607e-01,6.547735367029299702e+00,5.267710007019360319e+00,5.716531636169689179e+00,8.250975123955864632e+00,3.878546241862812938e+00,2.064305369160667869e+00,6.639783825877965562e+00,6.710856405077463727e+00,5.633295552852841226e+00,4.945037959673351580e+00,8.782912684394139191e+00,6.008466171184876359e+00,4.490978687075124043e+00,7.732742925249526778e+00,8.415031999785462347e+00,4.491764183054186788e+00,4.305891241778828871e+00,2.436156817698820198e+00,3.846143812355112129e-02,2.583192419463921752e+00,5.707369803234763755e-02,5.000000000000000000e+00,5.000000000000000000e+00,8.952237553570636237e+02,4.609731002402365266e+04
0.000000000000000000e+00,2.537498549616380217e+00,5.686029002584206404e-01,8.105553799968781448e+00,1.661115926308324386e+00,9.913103763502679300e+00,1.138978155839168727e+00,3.620180924354035934e+00,6.494693422095528135e+00,3.766037744555081446e+00,1.770528061097994099e+00,4.745777199331108420e+00,4.860052359261490262e-01,7.672914526806873248e+00,2.173315422477552161e+00,4.288962183297689634e+00,8.862574776625963935e+00,3.765474873904229636e+00,9.362396848547795969e-01,5.341232771190457917e+00,2.862802425489972435e+00,6.652673025894264569e+00,2.066411013278745656e+00,4.838398106633150925e-02,1.346057134211423811e+00,3.885327163411510243e-02,4.000000000000000000e+00,2.000000000000000000e+00,3.121385804015203576e+02,4.610521105050665938e+04
0.000000000000000000e+00,8.316833752178830252e+00,5.539869506383011455e+00,6.378913673226648484e+00,1.150223045805530697e+00,2.478102498632308581e+00,2.104799152142526442e+00,4.732555753481456406e+00,8.583543001495154812e+00,8.406704656121984698e+00,4.291529643775597869e+00,4.939699865748282015e+00,6.707121483646113269e+00,2.713917164706610929e+00,6.687615661620864849e+00,7.709494326712187373e+00,7.527959215447634911e+00,7.606963902817565959e+00,3.729579453530382227e-01,2.966950833266768672e+00,3.416208942425558615e+00,2.857337996259232682e+00,9.983631140965234962e+00,2.180652249387673297e-02,4.241191731641392515e+00,8.574081531965060954e-02,5.000000000000000000e+00,1.000000000000000000e+00,8.750814099238102699e+02,4.613029001445748145e+04
0.000000000000000000e+00,8.101693789959607983e+00,7.040484168097367323e+00,4.408732914985164619e+00,5.883130847462563651e+00,4.792480828399715342e+00,2.073525809821678834e-01,2.462906996056378972e+00,3.890287002710949515e+00,7.499225177259617681e+00,9.411633832584548998e+00,6.784915072185446760e+00,5.862034034259634430e-01,3.075646522668922245e+00,2.871078045975479220e+00,5.925300060542303626e+00,2.188783765524840774e+00,6.949158002073083651e+00,5.437789508480812550e-01,4.507690846126878981e+00,4.636078178512775594e+00,8.562568601193389028e+00,6.573646631755096337e+00,4.025708209535968675e-03,6.620148592730345172e+00,7.538693892979112521e-01,1.000000000000000000e+00,4.000000000000000000e+00,3.658474728063796420e+02,4.618792915261196322e+04
0.000000000000000000e+00,7.618497980294715255e+00,3.553077554277118910e+00,6.529411521300120924e+00,4.404954646307265520e+00,6.873794040440591502e+00,2.314558267294033467e+00,2.796027245474838274e+00,8.283707468107833094e+00,1.735350410790497566e+00,4.731291472860070790e+00,1.010011157811148585e+00,8.620164936314454351e+00,8.271078396720280779e+00,2.648475510931200372e+00,2.547723068432436566e+00,8.025228041193811279e+00,4.077766882223284206e+00,1.121707341796449153e+00,8.843159541097691090e+00,5.156633740908325159e+00,6.745696528692880278e+00,7.634779414824968136e+00,2.019223022030717032e-02,7.374887012582893142e+00,6.812354181448265766e-01,3.000000000000000000e+00,5.000000000000000000e+00,2.335559430436802018e+02,4.618973941059654317e+04
0.000000000000000000e+00,7.415373491177216003e+00,7.996751688846982731e+00,8.232735563401599066e+00,8.925946076058981049e+00,5.293404337886586042e+00,4.588670181231648271e-01,1.903836107169528891e+00,2.938867117702092191e+00,6.743183416043577516e+00,1.380264053467146756e-01,6.675066815560458444e+00,2.046606470860958371e+00,2.832179852291512034e+00,4.485081664881336305e-01,6.174927948507539455e+00,4.613088720022518352e+00,2.218196695340560964e+00,3.593905917714128151e+00,4.681150126032595615e+00,7.245565010861164446e+00,2.319092058506724729e+00,7.637531661351353307e+00,2.893190576143730638e-02,5.255307999061720636e+00,6.274961392961363460e-01,1.000000000000000000e+00,2.000000000000000000e+00,8.166843086996043439e+02,4.626326007840405509e+04
0.000000000000000000e+00,9.216042353055414083e+00,5.743594950661236709e+00,3.775052941757079061e+00,5.571117826435899589e-01,4.005775892565548446e+00,6.825148903759345131e+00,8.649588887422886785e+00,4.420698020809689655e-01,5.034704821235415073e-01,7.993523857838403579e+00,9.307038775585176893e+00,5.530940108448151094e+00,7.134419718434694246e+00,6.818439966099119509e+00,8.871013965915516053e+00,8.354639051165806407e+00,1.532466520971585311e+00,8.576880159574320928e+00,3.880600872460048034e+00,3.158069077917830203e+00,7.977620309934126297e+00,9.566405487135856589e+00,8.776851260867414269e-04,3.873425130487877510e+00,7.039362507031157734e-02,3.000000000000000000e+00,1.000000000000000000e+00,8.978789819128309091e+02,4.626776073308713239e+04
0.000000000000000000e+00,1.054312599753515434e+00,5.293219458578268366e+00,6.469393991592092164e+00,3.790242168979419013e+00,8.215647221347483153e+00,5.324974113847735779e+00,2.807004281855708605e+00,3.491654555208612898e+00,3.340261609890400774e+00,7.428092991017406499e-01,1.111487522091994196e+00,3.981033864581844828e+00,2.421959258578071594e+00,2.100828220502003685e+00,8.448866991978685181e-01,2.693166755179986716e+00,6.576311173467596083e-01,1.076592230694064733e+00,6.833398245087967560e+00,7.620265522407062564e-01,6.401083784260710452e+00,8.572908087514282016e+00,3.013754600107207415e-02,2.814573671746828598e+00,6.382327086715464670e-01,4.000000000000000000e+00,5.000000000000000000e+00,4.183084043557424252e+02,4.630477034418995026e+04
0.000000000000000000e+00,9.046760538795696860e+00,9.930592712244655118e+00,7.610776651198065679e+00,1.827477879092625601e+00,9.109163476664114967e+00,5.746140403123675355e+00,8.229921423415373027e+00,6.411220255121222067e+00,2.250007527586590506e+00,8.699121026402110601e+00,1.461866559369956464e+00,3.597057664737388194e+00,3.567742264827558518e+00,2.557689125525719920e+00,2.397980402074200157e+00,1.874689915508392035e+00,7.518793608384424232e+00,3.767952801683142283e+00,3.485655397161489866e+00,9.948537825366393861e+00,9.124078224623053401e+00,7.650678834055860911e+00,5.208783614128597618e-03,1.099108605780332537e+00,1.254540889604275122e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.972601230142001896e+02,4.630492957030856633e+04
0.000000000000000000e+00,1.026912537861191410e+00,6.035530507759657048e+00,6.231475396337949668e+00,8.057106784186961690e+00,8.788950222577634364e+00,7.784680508647358721e+00,5.529602498947002509e+00,4.564945287180428579e+00,6.813874971800748526e+00,8.775481231602354493e-01,1.093728311453100677e+00,5.976176609513549065e-02,6.051937357167809672e+00,3.022911985911794774e-01,2.319431104874466243e+00,3.519245778196505192e+00,9.315238228380708918e+00,3.075634402494577646e+00,9.513624405054514455e+00,3.323005012781783840e+00,7.068630884597335573e+00,4.118876406811964763e+00,1.374927194340306962e-02,2.392747443066615798e+00,6.890041821307682501e-02,4.000000000000000000e+00,1.000000000000000000e+00,6.897671061222308708e+02,4.633993692847981583e+04
0.000000000000000000e+00,7.744521181982259250e+00,3.387237943638597315e+00,4.037407705260127599e+00,1.219399672876772645e+00,7.879464868107446840e+00,3.257243060794973721e-01,5.783104288972237939e+00,2.424381229882563549e+00,5.396291993241797869e+00,6.579321115837373668e+00,5.463537861070610901e-01,3.059326744036808599e+00,4.175817002776185838e+00,2.196913010778351882e+00,7.288117710437877150e+00,2.031133930249303887e+00,5.502019585899398990e+00,3.773601438958735232e-01,3.663508342827164199e+00,1.438581471368887144e+00,7.198112758121143484e-01,6.572753162589341613e+00,3.014065154198216842e-02,1.356338225951232213e+00,5.209013405714012501e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.688653267943102492e+02,4.634614890972133435e+04
0.000000000000000000e+00,3.513402160458772183e+00,4.557521124019429770e+00,6.652698348950107921e+00,3.703057154922877015e+00,8.920216076289438689e+00,3.546380008058462874e+00,4.376960029909257699e+00,4.051198258901933080e+00,8.209646515731446215e+00,2.309839294773585738e+00,5.436178648386523093e+00,6.028471118836443488e+00,4.128159760869137607e+00,6.623383162734108431e+00,7.195377920962823914e+00,4.956348465539919812e-01,1.358835417665009704e+00,1.897108860360727567e+00,5.829817817288042825e+00,2.734280092760129399e+00,3.459065910384204745e+00,6.615278373475998563e+00,2.965631641154748907e-02,6.723241415028336831e+00,4.512547779636100209e-01,1.000000000000000000e+00,3.000000000000000000e+00,1.993076527187307931e+02,4.635902691862368374e+04
0.000000000000000000e+00,6.943141719461372041e+00,3.626218945779644987e+00,8.702468690673153873e+00,7.288447613919086798e+00,5.464575085480865013e+00,9.395756564848639414e+00,5.379710819153587842e+00,7.035125565393432368e+00,2.117253267657604798e+00,3.311280271447468060e+00,6.711910806025329634e+00,6.230359082833255568e-01,9.604347468321611458e+00,1.913881312344156704e+00,8.053837553410588157e+00,9.253642415456442283e-01,5.127369745064030759e+00,5.953966370311878364e+00,6.148542162633887642e+00,1.895353940839574758e+00,1.900404352131322749e+00,7.804440268558899163e+00,2.924385621430289350e-02,5.622369202887004924e+00,1.679164182296595809e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.760521374219131872e+02,4.638376592080997943e+04
0.000000000000000000e+00,2.663978673198596603e+00,2.688092286943459808e+00,3.797441426727569791e+00,6.828328422861851266e-01,6.376348698452710906e+00,9.770429218466013310e+00,7.310760806281310309e+00,4.929774353143417720e+00,6.540012559968555017e+00,6.898312060119523359e+00,2.202224284367200191e+00,6.014813126730286008e+00,8.468423468885964311e+00,8.520491753089102005e+00,6.431609747760078655e-01,7.468750314827944381e-01,9.267234056324094027e+00,4.209484901394919265e-01,7.864212723086437151e+00,4.842400705200001099e+00,6.844101833893278197e+00,3.705348042928390817e-01,3.920858480907059296e-02,5.588196181752924652e+00,1.263774226172987292e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.991723379701302008e+02,4.640653381118349353e+04
0.000000000000000000e+00,4.220439173645777586e+00,8.666933839390384975e+00,9.217958479660607551e+00,8.152767286427343052e+00,9.777678984949064178e-01,1.554190604940639764e+00,6.268428292055529205e+00,4.291807810883426555e+00,9.400610927980638465e+00,3.295045285807347568e+00,1.537788482890822372e+00,4.443481664047928881e+00,5.534679242161796076e+00,2.151701082244024565e+00,7.879490306175244818e+00,6.923372550651154533e+00,2.507311572896370855e+00,1.614624258338362983e-01,8.578566611691146093e+00,6.978628668403535684e+00,5.242357450670153796e+00,1.714852383148060211e+00,4.935377256117469413e-02,4.353364973113556857e+00,2.419751177312657597e-01,3.000000000000000000e+00,4.000000000000000000e+00,5.245618964455868394e+01,4.642343354800505040e+04
0.000000000000000000e+00,4.112400731822674516e+00,3.319912163730442511e+00,6.558377842695497506e+00,2.848845639761460991e+00,3.577562079520995031e+00,3.713925731712124811e+00,8.536388177157048673e+00,5.678100292423876816e+00,7.320276742782166224e+00,2.711653698691868009e+00,3.291780479806384108e+00,5.921830425592150782e+00,9.313956394423771101e+00,1.224979167700081417e+00,7.287452389623514826e+00,8.396823345413079176e-01,7.274166029635186881e+00,3.592561363320305734e+00,1.049262340875784849e+00,8.133432698603291655e+00,6.839230546534471600e+00,8.783943841898416593e+00,2.793389418645872077e-02,4.034212716628764461e+00,3.291798132414146538e-01,4.000000000000000000e+00,1.000000000000000000e+00,6.455617088776257333e+02,4.650415316699416871e+04
0.000000000000000000e+00,8.661421326977741586e+00,4.644414233201453079e+00,6.622910612881602432e+00,8.154754903531347132e-01,5.528797252078689439e+00,9.254129184755102600e+00,9.106848445265232073e+00,1.236661314311095161e+00,1.583070361715857466e+00,7.790728575237548803e+00,2.811592666487915171e+00,5.799700245557671607e+00,3.668093933787456074e+00,2.044946431724187885e+00,7.035457551292401135e+00,4.815248239584579260e+00,1.265731092724839135e-01,1.087799306166592705e+00,2.356550601331078187e+00,8.165862818074741014e+00,9.576543736556576647e+00,8.609347578441850501e-01,9.106598703964109698e-03,2.840344516516496221e+00,8.000291737102778189e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.510342010906767882e+02,4.651774455702733394e+04
0.000000000000000000e+00,6.167170174190648169e+00,6.170335892788743948e+00,2.759565002793756161e+00,9.613367333583680008e+00,6.506756054854037075e+00,6.038617373867817051e+00,6.369189297641493219e+00,4.081042950017931048e+00,6.180404059798865646e+00,5.820009861999512424e+00,7.223405194069775881e+00,8.949155706371445973e+00,1.687184865467600492e+00,7.908662503603220983e+00,5.289034012410974483e+00,2.492251509962305711e+00,4.971423277708784561e+00,1.733524144192026828e+00,1.117850250009763791e+00,6.464900219568563422e+00,5.008022411358433956e+00,7.132723984461414979e+00,4.773065207455441661e-02,1.117131725194823400e+00,1.706551407167120338e-01,3.000000000000000000e+00,3.000000000000000000e+00,6.121577275292709430e+01,4.653200391241886973e+04
0.000000000000000000e+00,6.703335139621851013e+00,6.379604422018232412e+00,5.725251587253577412e+00,5.382291920511225847e+00,9.966471750755154346e+00,9.129977801487308753e+00,9.201913250483590545e+00,3.389251726496488981e+00,5.741808534461817715e+00,1.309673533992235850e+00,9.538445348888801689e+00,2.721632288826782986e+00,6.294099992426624546e+00,5.283499794790722515e-01,8.517658049337352821e+00,9.029790883611527263e+00,5.389713954530231277e+00,7.939439788602770776e+00,2.324350066939356640e+00,6.882434534095450474e+00,4.829358662988464168e+00,4.936100492857583788e+00,3.938207765969691659e-02,7.771490085973068673e+00,9.892477810652365589e-02,3.000000000000000000e+00,2.000000000000000000e+00,7.374927871886995945e+02,4.653853139739203471e+04
0.000000000000000000e+00,6.924739685646448706e+00,7.848836697891982794e+00,4.345012304866333608e+00,4.180737153697096531e+00,3.702762416720619232e+00,8.506452101345580274e+00,5.279911286329622477e+00,5.860261353424969677e+00,9.664626297741126137e+00,8.088233378827418107e+00,6.911607288338481592e-01,4.861500182217140420e+00,3.538520040369336428e+00,1.374714680700192870e+00,4.563692109543920239e+00,1.054097633879028217e+00,5.835398719033413784e+00,5.300652108776279792e-02,6.176461360697776293e+00,1.765930362972820467e+00,5.886922463661684368e+00,7.857074979765326539e+00,1.591570214858977969e-02,5.983658431646782461e+00,7.680057540493817614e-01,3.000000000000000000e+00,4.000000000000000000e+00,4.183771048820086662e+02,4.660722052737714694e+04
0.000000000000000000e+00,5.860455278578072580e+00,4.174553576768336161e-01,5.447130457782538571e+00,6.200375915836180418e+00,7.887487574945395430e+00,8.074877382266768322e+00,4.663398508144519283e+00,4.284449797857456943e+00,7.001270736196589795e+00,3.975128238723651286e+00,4.973122605864752188e+00,7.853313175414617930e+00,8.536934975376258450e+00,1.081320817334695983e+00,7.413523211831424042e+00,5.456106408280268383e+00,6.682904357640785165e+00,4.018775043830872917e+00,9.885363150675480881e+00,3.489268362210759644e+00,9.204998134276326738e+00,9.387661606263025149e+00,1.983415571228610771e-02,7.249933207573086236e+00,9.565532573392735924e-03,4.000000000000000000e+00,3.000000000000000000e+00,8.860082529931002000e+02,4.663278428208726837e+04
0.000000000000000000e+00,2.551806527428795324e+00,5.408144061589625018e+00,7.376195626578851083e+00,4.347516821859839786e-01,3.563042819549040896e+00,4.300696935506169716e+00,8.513721033199820099e+00,7.740650931665778778e+00,4.573447162832832369e+00,1.918229133762347161e+00,8.983036752958708959e+00,5.056783623918812864e+00,7.042688090410004875e+00,5.287916653431845582e+00,7.387380350281828711e+00,2.910221675418245280e+00,2.220731577081675567e+00,3.020318734093363044e+00,3.346373417155250607e+00,9.748679489327141567e+00,3.274551539464768179e+00,8.468001442628358078e+00,3.469276102375125608e-03,2.734791737243988496e+00,1.800930675788791901e-01,3.000000000000000000e+00,2.000000000000000000e+00,8.528773888962323326e+02,4.672440886022579798e+04
0.000000000000000000e+00,9.459307315284243955e+00,8.414608714725197558e+00,9.658118634022144988e+00,4.069740451715796681e+00,4.321943346217648418e+00,2.251037594539878839e+00,3.208646986045284422e+00,6.605504339202592945e+00,9.437837095333176052e+00,1.274294279413065833e+00,7.068740334587369389e+00,5.945051672209853422e+00,9.929235300613914461e+00,2.096517839789004523e+00,9.717675538609071850e+00,9.901795697746072378e+00,4.405937725435676633e+00,2.369712737951283898e-01,7.212601517058469192e+00,9.576885751057307772e+00,1.492630366284823040e+00,5.898937757743374810e+00,3.842106809630502912e-02,3.411310804786083839e+00,6.401169781925387658e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.030903689112114421e+02,4.672827874847378553e+04
0.000000000000000000e+00,9.689102790196658432e+00,5.162627234762730666e+00,6.710620569605913133e+00,2.811495080721743811e+00,8.484599806050976412e+00,6.966753158024529213e+00,4.037468258190107795e-01,6.670453155794881184e+00,8.455294969373541747e+00,1.789380535289113894e+00,6.893850618898914817e+00,9.276308652959775358e+00,5.433756972765136695e+00,4.201898168043516790e+00,9.894650064174234094e-01,1.116625513344140064e+00,7.800256522416462168e+00,1.115098392777044811e+00,4.555594204713801609e+00,5.429208573610583288e-01,5.270276864976860765e+00,7.362232407123342703e+00,4.312828628234745970e-02,3.030286993307032439e+00,7.696791207908691979e-01,3.000000000000000000e+00,1.000000000000000000e+00,3.833461389261178169e+02,4.678306312542035448e+04
0.000000000000000000e+00,5.315393890377761110e+00,9.876751703864327325e+00,5.340915173048666809e+00,6.417422565664679723e+00,1.437740531009507050e+00,6.339032846060225879e+00,5.685534301717432015e+00,5.921095646509936472e+00,9.957549476814667955e+00,5.206534220421760395e+00,9.332194845982147768e+00,5.791168198433379821e+00,6.243159203336701601e+00,7.977996423730075115e+00,8.788784319293480252e+00,6.409081140277829824e+00,3.640684980160352691e+00,6.755622068751267584e+00,6.775333510241418722e+00,3.487833507494300100e+00,2.127260133800830122e+00,4.006349106759519607e+00,4.536486507434137755e-02,4.399470706381333751e-01,4.121509266744879940e-02,4.000000000000000000e+00,3.000000000000000000e+00,5.326035691674105266e+01,4.678665119735135522e+04
0.000000000000000000e+00,7.770952948286126372e+00,9.478773561452761953e+00,9.604247489596989595e+00,1.943153147221270416e-01,4.783325062501612379e+00,4.392352161326895654e+00,5.741176702440067281e+00,3.065499096955708325e+00,5.006704145424255792e+00,8.954178409904368863e+00,7.276539912064006188e+00,1.428640112753718050e+00,2.361352227591206443e+00,8.169691910773408949e+00,2.090548740689812668e+00,5.002240581611564707e+00,7.336835600312818784e+00,9.244556158738943541e-01,9.652434885696241196e+00,7.403606334452978999e+00,2.407930439738951822e+00,2.500558562718714128e+00,4.984882598585716612e-02,1.046431430498075271e-01,1.334762458922355899e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.616726472400210923e+02,4.681086261250665848e+04
0.000000000000000000e+00,4.575901318066581958e+00,5.807067850045287472e+00,2.531385104391651097e+00,1.942275964587940829e+00,6.659140608707731168e+00,7.722892221104897814e+00,3.526255397751332676e+00,8.211309963786284527e+00,2.284843404790837695e+00,3.025615102669385603e+00,4.382001061568633560e+00,8.445821915763072951e+00,7.172607409375838294e+00,5.129768179540161732e+00,6.648701285974139452e+00,9.851260015912973955e+00,2.114279411227944383e+00,2.430899095191542791e+00,6.776423477927088435e+00,3.301834443102676264e+00,7.892688602344292148e-01,9.620670894743938106e+00,4.116019503947481589e-02,1.595359051629795522e+00,8.263550230137549357e-02,5.000000000000000000e+00,2.000000000000000000e+00,3.071653492727361368e+02,4.689072783702548622e+04
0.000000000000000000e+00,5.527134400433332040e+00,8.983975485724489118e+00,7.448866113280549150e+00,9.963991563115282446e+00,9.338380278016227720e+00,9.899524510368479469e+00,8.967830743086867784e+00,8.145097420140819722e+00,4.838408236877587143e+00,7.713676802060289717e+00,5.609591135438440901e+00,7.567844080950242969e+00,5.532917636858642574e+00,1.532256563930144200e+00,3.991974081775375272e+00,6.339620953109118773e+00,7.158179612160974870e+00,7.351788641922087919e+00,6.751353864270758010e+00,2.195001660388412379e+00,9.400127074046189080e+00,1.309713872316773609e+00,1.808668789407500907e-02,3.467358711077769051e+00,1.647699767797131121e-01,3.000000000000000000e+00,2.000000000000000000e+00,7.688387866880337640e+01,4.689475736623613193e+04
0.000000000000000000e+00,4.631857097611228546e+00,6.260280841645070815e+00,4.268047011835371052e+00,3.060752294989732114e+00,2.048283831384155818e+00,8.868295777970784499e+00,3.531459180412055421e+00,7.618198107794778018e+00,2.584136710329017372e+00,6.542249973528893925e+00,8.660264572852936382e+00,7.074079343298230960e+00,6.038393109403033421e+00,2.888668298048754579e+00,4.232073657734540806e-01,3.151506964452720716e+00,4.770041769152624234e+00,6.656300082918812144e+00,2.099843405197163171e-01,8.064421407685664178e+00,1.775021063314198067e+00,8.476425210538446109e+00,1.324356085626668053e-02,2.929555157022648793e+00,1.460687592276143365e-01,2.000000000000000000e+00,2.000000000000000000e+00,3.892309377715830010e+02,4.693444062337477226e+04
0.000000000000000000e+00,1.840258270924639117e+00,7.512298616260452810e+00,7.299942967948528150e+00,8.991387360886145430e+00,6.748612466333008264e+00,3.514663060343612422e+00,6.212892586693480546e+00,9.743869703528549309e+00,7.218566523362181186e+00,3.170417742756153050e-03,2.550894605751040434e+00,6.909478937245046026e+00,7.484871760386777595e+00,1.435764646948433976e+00,1.977354324399895891e+00,2.102688486580836624e+00,4.424142197356457196e+00,4.806381256162652882e+00,3.996676647459858511e+00,3.198329197587300055e+00,2.008505355738244624e+00,9.270936666385759750e+00,1.838067117081752854e-05,6.175829911507587866e+00,4.076396327407840747e-01,5.000000000000000000e+00,3.000000000000000000e+00,2.098382490967718468e+02,4.695894324199226685e+04
0.000000000000000000e+00,5.135226965603748361e+00,3.390106176824398077e+00,5.382471112916550560e+00,9.081072018927656586e+00,5.654597675976082094e+00,1.057884681268537852e+00,7.829298621550515591e+00,4.504346022196173749e+00,4.245161102544825482e+00,3.727910064797794742e-01,4.817356190894704682e+00,5.582432712341647729e+00,9.451112628735634402e+00,8.075327934443571332e-01,5.039714165570425841e+00,9.007011617585762409e+00,1.224595739777950332e+00,1.160801203410974508e-01,5.878868245818752669e+00,8.029790655888850992e+00,9.082756496355251841e+00,7.241070405897367834e+00,2.971818338905559895e-02,7.674219640704470713e+00,5.357415105958941437e-01,5.000000000000000000e+00,4.000000000000000000e+00,9.170773240028332793e+02,4.697956788716280425e+04
0.000000000000000000e+00,6.970989455760610021e+00,9.229151268711718314e-01,5.628048010704416626e+00,2.650653914036063430e+00,4.533269926408916461e+00,3.829112007142409624e+00,5.533606573063726941e+00,1.624584050043468730e+00,9.818708846040728133e+00,3.724010798193676752e+00,8.522145024515412004e+00,6.251295860270258409e+00,2.616467027428946324e+00,1.367186145487554461e+00,4.981224449522784425e+00,3.181944347213893742e+00,2.527810051244252065e+00,9.888212249637104989e+00,8.975622506838508485e+00,5.623329482788859579e+00,8.929837286501008720e+00,3.994601705747217402e+00,2.991209713665136938e-02,8.122376800407634434e+00,4.398766318168018108e-02,1.000000000000000000e+00,4.000000000000000000e+00,4.226260139779807332e+02,4.698547489488298015e+04
0.000000000000000000e+00,5.967333043944647919e+00,3.726600778851685725e+00,9.597193778785396034e+00,4.571954537564884902e+00,8.954826048701203689e+00,5.706279061438859657e+00,4.328102539189644660e-02,5.646137724004484326e+00,2.594417450913069079e+00,9.470870393620620220e+00,1.554599772951921643e+00,5.266868396650220774e+00,7.699685676086065911e+00,9.750461110365995498e-01,3.080152410287853915e+00,2.842771949892567207e+00,3.086638432552241795e+00,1.067526629376245539e+00,6.963851422958207138e+00,1.184029318482563653e+00,7.750356522531745895e+00,4.337787070333455119e+00,4.526470790773746977e-02,9.067735751271152722e+00,7.392735311724594194e-01,2.000000000000000000e+00,4.000000000000000000e+00,7.325936787893409701e+02,4.703377950550227251e+04
0.000000000000000000e+00,3.479149956630304796e+00,8.999443350989057677e+00,3.907406334483279231e+00,3.405925350925511630e+00,7.163093205476421588e+00,2.714050005318412673e+00,2.456285017770918622e-01,5.124223419701086080e+00,5.304262513060179707e+00,7.715695244525918817e+00,4.189351648378131010e+00,6.262594062163628017e+00,6.408941325109208442e+00,1.350207326456595691e+00,2.987152851473052984e+00,3.266339226070156254e+00,6.765142927346487589e+00,4.054611222183873709e-01,1.937169284658700752e+00,8.234703417681139115e+00,4.758404854412952467e+00,8.879999745354648866e+00,4.444689292497556315e-02,9.407513853821383165e+00,6.570639622817506798e-01,4.000000000000000000e+00,3.000000000000000000e+00,7.607129632842975298e+02,4.706978308660391485e+04
0.000000000000000000e+00,5.945120140647551565e+00,6.295713295739151505e+00,6.016099058807878208e+00,2.188754221255449384e+00,1.863469361470294405e+00,3.897699908390264145e+00,2.325053798171264230e+00,9.554003083907723903e-01,9.129468704689395864e+00,5.304657278712832102e+00,7.853006473298433932e+00,8.295463874471781907e+00,1.453080689625958710e+00,6.422136235940804738e+00,9.341216257638141895e-01,4.424242063623958776e-01,1.767791743292543405e+00,1.139536942103207273e-01,6.349930731489401126e+00,3.663591042308816714e+00,6.306865876952718608e+00,8.195102519009443753e+00,3.005709469665941366e-02,1.801778147499220717e+00,3.043318310139501381e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.644870283995265936e+02,4.710188245944710798e+04
