k_b_p3,k_b_p11,k_op_succ,k_pt_lldr,k_pt_gfp,k_f_lldrcomplex,k_d_lldrmRNA,k_d_lldr,k_d_lldrcomplex,k_d_gfpmRNA,k_d_gfp,alpaga_basal,alpaga_act1,alpaga_act2,alpaga_k3,alpaga_k_act1,alpaga_k_act2,copy_nr,mumax,tc,cap,sigma,scale,score
6.159151526636030383e+00,9.158848608063458130e+00,1.202237591896429869e+00,4.048811250706419784e+00,3.401953650510959104e+00,4.713058118317268175e+00,6.921120846515795400e+00,2.261359158016851723e+00,2.507865901241160156e+00,5.177658583030616768e+00,7.048996952971841277e-03,6.611885705567546179e-01,4.487379405107371433e+00,5.863484020109419603e+00,9.294105157403079431e+01,9.288305611070003920e+01,9.992938707079366623e+01,4.943815549316154190e+00,4.691191565593065826e-01,1.052393573992453391e+01,3.126061895148245506e-01,4.328374466466032189e+00,8.198162803792594104e+02,1.959357662615432637e+06
9.245848523535640240e+00,5.492805530205919773e+00,3.494469239158004115e+00,9.618922295379372045e+00,1.203409304378282974e+00,4.409003078969788270e+00,1.852831325221068193e+00,2.982330394788236472e+00,4.012745817405845017e+00,2.340880144654168493e+00,1.640874329485640876e-03,7.430539105285521195e+00,2.834529538881396249e+00,3.788083248590103369e-01,1.783882435737424288e+01,9.407763189035560458e+01,2.089738322002111914e+01,5.059754875725110956e+00,4.847260944580470965e-01,1.053132554431422641e+01,3.528904685111080020e-01,4.214311009840914224e+00,7.179349501746428359e+02,1.960840823166603222e+06
9.574448161014744940e+00,4.294528743995314812e+00,5.906229700369959090e+00,2.218384244729072474e+00,1.312092508163043902e+00,6.185810020298133871e+00,6.460094852347749494e+00,2.014874773320949775e+00,7.055334827165678391e+00,3.101423581627137160e+00,8.494339165576544502e-04,5.354803543753964057e+00,2.979133252306605861e+00,9.665143479677269056e+00,4.068853519795166740e+00,7.114232199113125432e+01,2.841025333542852849e+01,4.851667732665209343e+00,5.057800560471832352e-01,1.071948696495551978e+01,3.435862337942953704e-01,4.138836491321653099e+00,6.134561692985034824e+02,1.962822547311295988e+06
1.754941621736155311e+00,2.421598463608333418e+00,3.171489843456122060e+00,5.635358530022358536e+00,9.649602151504526049e+00,6.129634093428661501e+00,9.638074207844535835e+00,9.977450372787046717e+00,3.699924774638053027e+00,2.871494665508582678e+00,1.049983872258182516e-02,6.784312211666057024e+00,5.322648677720446253e-01,4.283534670423160051e+00,9.766519420280613417e+01,3.050155532623967103e-01,2.286111074011656896e+01,5.013120940475693565e+00,4.691191499999999848e-01,1.042352922507450508e+01,3.670556229480101962e-01,4.248764565167753027e+00,1.001907815792145868e+02,1.964190272584284656e+06
5.438724393512330835e+00,3.803337569547401653e+00,9.613187397494765918e+00,4.261620333256685988e+00,4.628201162351532005e+00,8.609050466989952355e+00,8.857888144184604684e+00,1.906949973004992804e+00,9.159409428194509317e+00,1.427798132097892525e+00,2.576876787456757432e-03,2.745126415523094554e+00,4.703637949142571162e-01,6.872226528596699913e-01,9.796894766260172105e+01,8.412768383148046780e+01,9.268099903044192445e+01,5.144297487825573612e+00,5.346313033597356323e-01,1.070554825336533256e+01,3.446226427829040539e-01,4.388067060828600319e+00,2.926296676570015620e+02,1.964661158589167520e+06
9.232379646215312263e+00,6.375575573891184566e-01,7.011820049585651304e+00,7.686557007604494229e-01,2.665405679695891927e-01,1.989588557245133504e+00,2.330395869343695026e+00,4.985713833776007853e+00,2.111525485286767090e+00,6.197259476312381166e-01,9.441351816897369797e-03,5.334892109304663954e+00,5.900449762130981490e+00,8.051226981861518084e+00,1.893519559146221098e+01,1.164989850160014839e+01,7.505059068574901460e+01,4.875175482533661508e+00,5.312251965915489871e-01,1.067029818865994351e+01,3.287715358059041804e-01,4.156750324827640952e+00,7.531187567976389801e+02,1.965044420230129268e+06
9.825995975206392785e+00,8.275365813159528017e+00,9.008069769135930827e+00,7.895248181775904595e-01,6.514620325868830442e+00,3.681044308632714035e+00,2.811483077370264816e+00,6.359586787144486664e+00,5.531145882999214614e+00,5.041426006689401440e+00,9.877397925268696297e-03,3.734189296942168834e+00,2.967883358842751118e+00,4.673519634936625922e-01,8.549542122203293104e+01,5.303485970706486086e+00,8.275735738924362295e+01,4.945969827900493776e+00,4.881521472800935957e-01,1.052443871565034961e+01,3.377320153152303384e-01,4.195425672972099562e+00,6.056290385034352539e+02,1.965513668458204018e+06
5.201300622416352937e+00,6.358584552752816421e+00,1.253259482458631696e-02,7.520200322268798310e+00,5.770386351187600127e+00,4.943132193684187214e+00,6.705310741051971668e+00,2.262969813469638769e+00,7.034902533873388819e+00,2.948184318116449987e+00,3.297359792406813917e-03,9.475726961784131319e+00,3.494949124534183937e+00,8.534379572628144617e-01,5.766156800050033127e+01,4.187853828622612440e+01,2.051310183151266386e+01,5.024515967045094733e+00,5.004002904247277783e-01,1.041372149223619914e+01,3.504603773602467109e-01,4.179779751876580463e+00,1.556883409238508307e+02,1.965662220679381629e+06
1.812566240619816416e+00,3.027914226759293559e+00,5.828726525151297633e-01,8.762546375720033254e+00,1.692868445781575915e+00,5.841346948994805999e+00,6.107990595100374343e+00,2.897160229523161767e+00,5.928426475704399401e+00,3.832334398348151261e+00,5.518317967458458628e-04,6.172089790270633536e+00,1.442446944899432815e+00,6.369742757781448717e+00,1.064999512490920353e+01,5.280218371060149707e+01,7.442446376416576470e+01,5.017984407663569790e+00,4.980316649632202664e-01,1.054140534745181235e+01,3.051012926757037391e-01,4.261225330113849630e+00,6.085308507289338422e+02,1.969057377220852068e+06
5.064944364329347692e+00,9.751821799185842465e+00,8.640703800076405372e+00,7.509279848749493169e+00,9.624709406878849904e+00,6.997318871897276971e+00,3.520507600841809470e+00,5.886965794369010574e+00,8.835065123640296392e+00,8.892296585851971358e+00,1.243796291596592930e-03,1.589178370106070659e+00,2.516177877515997086e+00,2.278008707522886311e+00,9.714139069279713112e+01,8.161890036885688460e+01,9.880907193320176418e+01,4.968150345375574872e+00,5.179232140997077627e-01,1.047695524480093177e+01,3.315613850015314279e-01,4.238204904514558891e+00,8.130413484358120968e+02,1.969474814337819582e+06
9.514116898345067241e+00,1.813617467535078021e+00,3.660831330074987289e+00,6.281301745769997780e+00,2.893382148384588071e+00,2.052046694154563422e+00,3.762222059072743541e+00,5.994579378841407902e+00,5.095877551383673598e+00,6.274067495812505335e-01,1.631764912289345587e-02,8.692502019030115434e+00,9.724839034283727202e+00,2.704950481012932340e+00,3.902837872380497686e+01,2.216400860115873783e+01,8.845670018801180845e+01,4.972498336420979825e+00,4.703536013183267084e-01,1.040153763457888125e+01,3.659395681856737470e-01,4.174854064462958370e+00,8.266788384805595058e+01,1.970061765716438182e+06
1.992180817801655790e+00,3.341337187162264910e-01,4.683668319038279293e+00,9.387539368856687716e+00,2.701618080423161761e+00,4.934631015553391897e+00,4.350528433185629318e+00,6.185331673835738897e+00,6.108764427498449834e+00,6.496509816933224712e+00,4.333480016838542402e-04,5.296418660660810573e+00,1.899039388801313066e+00,5.237141514026724565e+00,4.245176624487172035e+01,3.984251130966403309e+01,9.112403534176684161e+01,5.048702581180787519e+00,5.263206807387641462e-01,1.051204518938358135e+01,3.369372129357368073e-01,4.306921994830329226e+00,7.659026224607531503e+02,1.973381916927181650e+06
3.509820487629051189e-01,4.732048016003511215e+00,6.636320723127535182e+00,1.321422377885559163e+00,4.131990720690597030e+00,2.004728924049469008e+00,9.317763434949483781e+00,4.975899839782505829e+00,7.961324149971076292e-01,2.690784799556904971e+00,9.636212400787354596e-03,3.831883196215939869e+00,1.000237156482312706e+00,7.792313452067214818e+00,9.716139768515866137e+01,8.961290055287146572e+01,8.702868529987000557e+01,4.949979294123997065e+00,4.691191499999999848e-01,1.034092058014245019e+01,3.409080974167212341e-01,4.224132719926053880e+00,2.509207575339121377e+02,1.976606105463557877e+06
2.104393235355762393e+00,7.399181855348654580e+00,6.424674773071972211e-01,1.633248895319500127e+00,6.414085218089231599e-01,7.565618601395019738e+00,6.281824818662856691e-01,6.713204932368745048e+00,2.300045040064152335e+00,3.762147030350705967e-01,1.343407068291334848e-03,4.192891238840271484e+00,3.080559459254629040e+00,6.468093327230890033e+00,5.322990131243261658e+01,3.600911901834851392e+01,5.630776541818544700e+01,5.069807326355149968e+00,5.363065165127508527e-01,1.026642897012417599e+01,3.252034434163635912e-01,4.324811707727640453e+00,2.554826063686201110e+02,1.977070442138791317e+06
7.724098126459977287e+00,3.175128741691484624e+00,9.067008897917979482e+00,4.147571774912841569e+00,5.617355346496372803e+00,2.671417589164730266e+00,7.532817649089068368e+00,5.108494194110151376e+00,1.273845159423535822e+00,4.174495470433838284e-01,6.168676278280165078e-03,8.254030298868826776e+00,1.946020930211994848e+00,5.393663264815640623e+00,3.774543561077116749e+01,7.242740695426289221e+01,9.499323589059278206e+00,4.992202390135126677e+00,5.206206802039582415e-01,1.039472756732650005e+01,3.339743532513359536e-01,4.257350851906044120e+00,2.717888276226928568e+01,1.981363849880020134e+06
6.289718879611650992e-01,3.951815985761932826e+00,4.030873145006524716e+00,7.250063888523846423e+00,1.835420715732319907e+00,9.210544580405338522e+00,5.285353552065855665e-01,7.706001990311075467e+00,1.930163808142184356e+00,4.146611338412266257e+00,1.084579184954310343e-03,6.460321873826120331e+00,4.813113130232350656e+00,9.226674715662207760e+00,2.250127325571979142e+01,7.069456493409475684e+01,2.326261788457182078e+01,4.852251965400230738e+00,5.058409617574304296e-01,1.071827050510407631e+01,3.238266123841738731e-01,4.139334884201817388e+00,4.801834320964131280e+02,1.981675080213197740e+06
8.101320060702096981e+00,3.526814682886291852e+00,3.122131422020616665e+00,1.073417457404662739e-01,1.173113930316465714e+00,7.207738209587391864e+00,6.055356927400724842e+00,3.764481903332367541e+00,1.716106046251308914e+00,3.747727293417810746e+00,8.778160803511594196e-03,4.701582311236387923e+00,2.065412429105696113e+00,9.353047352446784757e+00,4.604759985269166833e+01,5.934511843838073730e+01,5.738592258984463967e+01,5.141619932626007028e+00,4.843237372278511033e-01,1.071348785665948178e+01,3.087472547504733211e-01,4.114160185232040412e+00,1.011626644096711971e+03,1.981878467921943869e+06
6.600123386613818255e+00,8.285804902151310714e+00,1.893412168855197475e+00,1.012437190149729993e+01,5.843601004803457677e+00,4.672893611130882086e+00,7.486477687778243961e+00,8.212343436924525619e+00,9.831484721960492834e+00,2.457234400641252314e+00,3.618887107896820270e-03,8.489226931453003999e+00,1.592599773712730205e+00,1.107447762824774973e+00,6.876752163555886455e+01,4.679777564807236701e+01,5.256932685539968020e+01,4.844981709980845430e+00,5.050830448766149283e-01,1.073340810748327101e+01,3.440324453853498832e-01,4.133132811041435595e+00,1.419143716891691156e+02,1.983775244490559911e+06
1.074848349795600289e+00,6.112854996940396413e-02,3.363040397720987507e+00,8.228407319448162838e+00,8.715892279643769669e+00,2.762424293575928669e+00,2.574009453125753133e+00,5.140590700579596550e+00,5.633029010485720356e+00,9.779103945959884969e-01,1.158783101888377805e-02,8.301457914952855788e+00,4.878673146058192245e+00,5.897994871853540211e+00,7.091080602982887626e+01,2.771003263998325750e+01,8.649481488002227536e+01,5.109432325668082697e+00,5.326516776564795830e-01,1.063849229332614321e+01,3.263837026540598041e-01,4.358729022079015358e+00,3.522737929449235139e+01,1.983809581423084717e+06
1.774956906969378023e+00,2.281509440701780633e+00,5.723189684952403322e-01,1.887389694005292995e+00,9.697816402662493118e+00,8.113280515813055871e+00,7.406186640239235786e+00,2.827887788352919429e+00,7.918947317726091839e+00,1.167338899448759681e+00,6.586926008786154856e-03,9.461489845870447724e-01,3.098909662655240371e+00,6.715368863866707727e+00,9.176321981713707032e+01,7.589984169617744669e+01,9.437304884809546479e+01,4.864406530936030038e+00,4.784911071104310243e-01,1.080929016872734572e+01,3.075262045112038822e-01,4.133635457238215238e+00,8.480083745562794206e+01,1.983977723877805984e+06
8.480630262202916825e+00,4.066707549423499657e+00,4.321530832912813536e-02,6.172092917647789001e+00,4.579666271035675251e+00,5.962699039387149291e-01,9.943561017345619035e+00,3.172306783755130866e+00,7.509849735685950378e+00,1.407686570526599956e+00,4.007121122288337216e-03,7.684887139574607673e+00,9.898999411710963869e+00,3.738418868515442472e+00,8.340628455453200729e+01,2.305303640841341561e+01,3.859368712144475921e+01,4.940323672588883497e+00,5.074375601488502197e-01,1.053642061119502138e+01,3.308531889630328404e-01,4.213526290564876930e+00,1.123572297302934544e+02,1.984259646895574406e+06
6.559981157121396400e+00,1.294930744983630699e+00,9.569783663661784345e+00,1.449878480189779717e+00,5.767401427421949833e+00,3.927358688496501049e+00,8.498221389754567312e+00,8.485061867446400896e+00,7.742913757475532677e+00,2.543947075085943865e+00,7.403368164388105140e-04,6.595786350227592187e+00,2.243445944800832592e+00,5.925035335338942666e+00,1.275070866468713859e+01,6.497996585910911449e+00,8.145932761099361130e+01,5.112223483259397128e+00,5.068286874104258599e-01,1.063514973169621136e+01,3.204596004050010993e-01,4.156171527040743108e+00,1.144153167987738158e+02,1.984842253421851434e+06
5.942877675122233860e+00,8.206078800898461978e+00,9.110166034661363099e+00,6.348369873844563749e+00,8.952535444238208129e+00,7.816139596781328969e+00,7.087023347477637181e+00,1.347361556383372072e+00,3.173005104392006892e+00,6.454637381243188976e+00,3.934967100398024248e-03,2.360797481283727350e+00,2.302679260537041639e+00,8.000673370559875153e+00,1.058039873322509727e+01,9.654527247789768296e+01,1.008924848996640264e+02,5.207431491233089460e+00,4.872450853592488196e-01,1.083412265005756581e+01,3.341457066012921140e-01,4.432056751921546578e+00,2.406664483775682868e+02,1.987067052264945349e+06
8.057157088965375635e+00,2.030868720039268549e+00,5.636305906802597798e-01,5.599685796709415880e-02,3.183618622922565145e+00,4.073096403390707110e+00,3.731470607807432671e+00,6.819883654852337607e+00,1.086454562766404175e+00,2.958058373795539264e+00,6.512852561986631240e-03,2.090083189852388390e+00,7.808230742755508658e+00,8.703960419318775621e+00,6.850867938485997399e+01,1.978872990829008671e+01,8.803050463125650538e+01,5.174990719376381776e+00,4.872361794809150215e-01,1.076653302344110053e+01,3.350912155178036866e-01,4.110171098129072220e+00,4.105187241429601386e+02,1.988104643874333240e+06
6.760326428756416206e+00,3.870532133598617808e+00,3.254370972666960515e+00,9.791962822484780560e+00,6.844360160674312077e+00,8.904516400412321175e+00,1.608158211016261330e+00,5.899806032995380534e+00,6.102900531888613145e+00,1.779903669999936433e+00,5.194821764676061694e-03,5.291597995872034943e-01,6.044642877179179585e+00,6.491646724791799272e+00,1.662853265255235868e+01,5.581375085030128247e+01,3.433266775301665774e+01,4.999999995027785360e+00,5.212434994816530498e-01,1.041064016964721262e+01,3.336869303318326097e-01,4.265375035758328437e+00,1.329334460270004854e+02,1.990078518729900708e+06
2.237594445760263007e+00,7.514569059330886702e+00,2.068039745537746388e+00,4.677581715884383762e+00,4.077042767721728467e+00,2.265381060565863969e+00,5.535998242362798472e+00,2.820114240747506162e+00,2.506188701104166583e+00,8.322919945010641030e+00,2.570037682107372597e-03,1.911294472809691447e+00,4.474152888146419649e+00,7.462011886120034632e+00,1.896071871298301303e+01,1.772857399396504618e+01,8.848757415327123965e+01,5.033079511455772703e+00,4.691191518043710817e-01,1.042815866291871529e+01,3.066846475078523482e-01,4.256212843137181956e+00,7.099356265649873876e+02,1.991727371820206288e+06
5.647041415615276089e-02,2.970304355419148834e+00,6.061691088810402306e+00,7.727844261950793658e+00,1.554263913913613182e+00,5.177571237834976969e+00,9.731419207039345709e-01,8.498642747583581070e+00,5.431734904991392554e+00,4.887768528923288613e+00,3.796840123198591630e-03,3.330479547366077320e+00,5.008205989684097581e+00,9.571927043155032067e+00,4.038905586049278185e+01,6.733144467738613059e+01,4.582571608244727202e+01,4.959728111772307102e+00,4.793510850697105252e-01,1.048729262367064052e+01,3.229270828556398687e-01,4.222736966341135378e+00,9.204002641730402274e+02,1.993658644877880812e+06
2.812659115877479188e+00,5.202560553315958458e+00,5.565738605542137840e+00,2.451896078116351241e+00,7.516125388448443800e+00,7.384379995613162606e+00,7.530096065546823425e+00,8.481379970007122404e-01,4.718275087546973445e+00,9.575127856396033366e+00,1.701301798334553094e-03,5.968244980167364488e+00,2.284254550015239804e+00,8.233840358914829238e+00,3.341724527813413204e+01,4.626631797043928174e+01,2.723331848897771934e+01,4.919469575777845272e+00,5.191053686446704951e-01,1.059736083278671259e+01,3.489209547942649370e-01,4.186422761658254998e+00,3.396107936080939567e+02,1.996926662131290417e+06
8.753769612060946059e+00,2.175888907535886485e+00,4.670705717080211095e+00,9.288033537960265207e+00,9.171339930154680076e+00,7.136979659742919146e+00,5.568268675133102086e+00,6.587507915397094571e+00,1.759039433835982713e+00,4.645750556088962036e+00,4.122261615825562747e-03,7.788300427764964340e+00,2.436539800529994582e-01,7.828026335875103214e+00,3.772843600650417528e+01,7.362416679949784282e+01,4.283394226620796275e+01,4.906910007275889107e+00,4.816187754031987511e-01,1.055906211197589073e+01,3.464938727349599623e-01,4.254076454177250000e+00,1.307278614902267861e+02,2.000497483082737308e+06
8.019918909687282493e-01,7.741479422493827478e+00,5.169355836733837251e+00,8.481282503631096148e+00,3.559022087528048939e+00,9.119991954263383604e+00,5.230036517917495686e+00,2.318142826472493478e+00,8.687580155565317597e+00,5.429958325473198677e+00,3.214923535030272863e-03,6.790363031436319474e+00,5.047631920731689092e+00,5.778999278889040525e+00,9.805440457428863965e+01,4.941186016664671854e+01,2.009981866680870866e+01,5.160554278207917456e+00,5.045059211694308265e-01,1.074493474409912430e+01,3.444019054301120097e-01,4.128410183753969065e+00,4.069812718417077804e+02,2.000896971683659125e+06
8.100333167257107725e-01,6.308294115765457732e+00,2.480040079499466366e+00,6.552720543365664341e+00,4.215724303683992424e+00,4.857361657758772822e+00,6.261549007826614499e+00,7.314778412636755434e+00,6.465053777766945231e+00,6.548080615107660485e+00,1.312521855054004467e-03,6.548678642445013409e+00,2.590177365745052196e+00,6.758824278775312777e+00,8.760906772419662047e+01,4.112557293101615841e+01,7.665733987491418588e+01,5.354090892412931346e+00,4.877601104993337655e-01,1.089218381576692884e+01,3.502420799190502088e-01,4.362174940608529283e+00,3.501832802944956029e+02,2.002793292975686956e+06
9.702605008185708257e+00,9.652829756219881929e+00,6.293876248638526683e+00,5.432440452998143599e+00,2.431862493964792871e-01,4.080450083815919449e+00,1.503912714129356676e+00,7.788209825858638524e+00,9.744591091757570656e-01,1.019587486966856638e+00,6.201315613613442822e-03,9.104908386382442487e+00,7.099039466294045475e+00,5.329805827591542311e+00,1.359578508317129231e+00,1.795979137773362933e+00,5.477323790610212129e+00,5.003534842341571753e+00,5.013554594877258630e-01,1.043129719358864094e+01,3.266604657487716112e-01,4.192014085144871061e+00,1.008237208716176156e+03,2.003695626807450783e+06
7.819516368942912798e+00,5.587518034388438082e+00,7.051622948003430480e+00,6.825285106340397867e+00,1.312987809194955613e+00,3.765978498681679998e+00,7.542940146930398271e+00,3.015997431031380849e+00,3.101141937141646210e+00,5.435097760282994184e-01,1.077128145395220629e-02,6.925232860475133201e+00,6.614135708435354921e+00,3.798484713216280007e+00,8.736569562972259462e+01,8.329218590381495346e+01,6.370881381545031985e+01,4.895784161158692527e+00,4.911631868245628363e-01,1.062942452939666538e+01,3.594651438254358178e-01,4.340270844495541347e+00,1.552584085970503338e+02,2.006960438148635440e+06
4.674566768984014686e+00,9.245478159047170408e+00,7.954646762921364633e+00,9.075587557264762850e+00,5.548901293640135179e+00,1.986627837325595891e+00,5.378397653846410442e+00,5.675270782888467203e+00,2.518750241364353215e+00,7.968032224141196274e+00,8.478283885679496409e-04,6.570341140612220521e+00,7.376334022807993662e+00,2.375035349947995034e+00,2.492011970746118976e+01,9.447767986773037308e+00,4.685647487127084077e+01,4.802990677229645122e+00,4.691191499999999848e-01,1.003483742737202000e+01,3.229640894775952509e-01,4.091493001728475853e+00,4.926595275481064959e+02,2.008663113681602757e+06
9.056685191869609852e+00,3.282508377911800501e+00,8.954544251443153913e-01,4.691363589098563658e+00,1.726814631276107237e+00,6.330135732880910915e+00,4.630811152934437125e+00,9.939272201989968636e+00,5.883514538555195017e+00,3.473919158898419041e-02,2.911584304960676203e-02,9.295501066322225725e+00,8.768860352015343196e+00,3.240994874663507552e+00,7.178022416859731436e+01,2.829645402196585113e+00,5.782724232889199101e+01,4.970583000916329652e+00,5.243101844821564939e-01,1.047189013828808157e+01,3.317237157368201350e-01,4.240280133315665445e+00,6.763026309905620792e+01,2.010940663846145151e+06
4.613456449138137572e+00,3.827968893096016956e+00,7.023693189910881429e+00,7.284616891456187737e+00,7.155809114704107188e+00,7.844006896105572224e+00,5.307414777038698794e+00,7.203466174316642601e+00,1.275011479928928493e+00,1.485579328426434254e+00,2.325888254713228288e-03,1.612043302887456786e+00,4.583750772447510613e+00,5.040575721221478567e+00,9.270653920032033568e+01,6.400671089738865760e+01,1.417721158133400117e+01,5.293926948435834667e+00,4.947255825541664320e-01,9.799505928924640230e+00,3.471348691236564865e-01,4.014438829930047525e+00,1.033844357099329017e+02,2.012701392825084273e+06
1.820937280817961801e+00,3.083590894158913631e+00,1.001008337927712510e+01,3.409527989263710701e+00,3.489777062295169596e+00,4.770348212171372282e+00,3.964507350711778066e+00,6.066487714887461635e+00,3.672161486485196580e+00,7.122955938425322708e-01,1.153567857407276562e-02,6.414176748324157629e+00,2.397181817767923273e-01,9.767422741441394995e-01,6.428326049235298001e+01,1.070541024398874619e+01,2.953822329335249108e+01,5.073179700494824473e+00,5.287818617625583695e-01,1.025780727454013430e+01,3.285277301496106195e-01,4.327529304406436239e+00,1.252924948380076273e+02,2.012830666089486796e+06
7.675600053047684668e+00,7.646065707845592363e-02,4.509479159579327656e-01,1.593480494985323181e+00,2.532181940004513798e+00,2.526017082284563564e+00,4.539169370490364841e+00,5.367463135012411790e+00,1.596857032843276958e+00,4.139102484294963524e+00,1.490458052890201394e-03,9.190636838329921954e-01,3.911833846390222913e+00,7.789476042003133038e+00,6.758066785207039118e+01,6.594702621228093165e+01,3.196024779570901231e+01,4.972045231303321877e+00,4.841025543728647018e-01,1.033826771070031647e+01,3.299285771563092440e-01,4.235085480777810218e+00,7.851841401390266810e+02,2.014811839226076612e+06
3.782984729948222213e+00,2.541717324255828636e+00,7.139220505852294174e+00,3.400244187660630413e+00,4.407673410892841481e+00,4.137872917679013440e+00,4.465774267335143044e+00,9.603154041781488459e+00,5.147333742367499188e-01,2.265685829998033418e-02,1.166271304584188054e-02,2.489543219543037811e+00,6.131700573238076935e+00,9.247179185958655623e+00,8.780226132837100295e+01,7.796957568651872350e+01,5.832744603208673340e+01,5.047171601509965910e+00,5.164999084545454089e-01,1.031238624083521493e+01,3.367841086422602159e-01,4.305673851480219305e+00,1.597671985156538987e+01,2.015465004728505388e+06
2.879475397508016510e+00,6.206800032210129103e+00,4.229297868494874990e+00,4.224415878250253442e+00,1.853727319448219779e+00,5.272265789764041699e+00,4.110251064220146744e-01,6.746237872034577698e+00,8.978991820742400209e-01,3.114707176919586096e-01,7.235759707277675257e-03,2.016445116813812444e+00,3.387238186419605501e+00,7.300843834044297154e+00,7.740148468045681796e+01,9.343644485506929698e+01,9.099099549009586951e+01,5.038689410961478821e+00,5.053359163576061075e-01,1.033890897221636784e+01,3.314901980101683798e-01,4.309603539521594584e+00,1.200018632525848403e+02,2.015469586565452395e+06
9.734393324482320864e+00,6.640360228403112686e-01,4.539981453577418335e+00,2.169819289674910223e+00,8.085872970119119429e+00,6.370509248917861633e+00,6.310588877359170290e+00,7.209754672690478650e+00,3.787863588416067628e+00,1.908462473594952913e+00,4.836857200154164906e-03,8.095206243309412741e+00,1.100032444482617500e+00,2.454717384638814615e+00,5.024302932982356396e+01,1.106237361122038898e+01,3.794127336042581788e+01,5.029347649790474328e+00,5.238899525858813355e-01,1.047638973675257823e+01,3.362940590307680333e-01,4.291511428694960273e+00,7.475811537002951468e+01,2.015903893074084073e+06
6.652500197792849512e+00,6.863494712168035861e+00,6.101601153221836604e+00,3.478640214125710450e+00,7.767957907044473753e-01,6.033200240254660507e+00,1.160548593580248422e+00,6.265168761696666699e+00,3.584849526112929397e+00,3.767095672182660948e-01,6.184911381449776681e-03,6.219117686348496932e+00,6.666714385960699651e+00,7.029401803638148927e+00,3.258609997835388583e+01,7.538740424186573819e+01,5.072226769005124680e+01,4.964965941806275929e+00,5.240604888571390729e-01,1.033628367939824599e+01,3.378321842055065916e-01,4.296752564181897327e+00,1.696023350466802810e+02,2.016861346973516280e+06
1.394433410697955289e-01,4.900370172884048192e-01,5.540963628596943025e+00,6.547728159935118919e-01,4.958372366943814669e+00,8.829016771277746756e+00,8.423653428401118859e+00,5.806054665815219451e+00,3.569034845513945786e+00,2.237251570545886054e-02,3.661832912041240728e-02,1.486765284934533637e-01,3.789801522350637164e+00,3.466441704393896206e+00,3.504329858146905963e+01,1.424197344065743209e+01,4.888435878705175242e+01,5.069083036659348451e+00,5.140416832777721101e-01,1.055447990745090436e+01,3.382973512321612586e-01,4.324308052065704899e+00,2.434589858877992583e+02,2.017413646180402488e+06
3.181635720607322249e+00,1.013083854269226425e+00,6.812932400981469350e+00,7.924724913781616031e+00,6.812469764301815722e+00,3.150910493696176040e+00,7.329734736635801440e+00,5.012975047779099746e+00,8.689384590881187309e-01,3.335850604418604703e+00,6.480585511730519365e-04,7.297518389629957802e+00,4.300270578241484287e+00,5.357218193876394530e+00,5.495988358632723703e+01,2.672053980555147490e+01,3.959441450886178160e+01,4.921416897841313975e+00,5.294356862383128304e-01,1.057426026016916332e+01,3.284424991897017532e-01,4.198337759496442168e+00,1.185879541728339888e+02,2.017441561155134812e+06
1.035415316178980971e+00,8.422196126817526718e+00,6.854526816086684349e+00,8.013701622356030896e+00,7.737519854374941275e-01,6.233720613635736818e+00,8.106144206570448318e+00,5.963922726111912986e+00,6.045584511486057799e+00,7.593694642382703419e-01,1.484836416233445595e-02,4.933008217719314636e+00,5.894252907087055959e+00,8.258247832558875956e+00,7.586679816627190576e+01,2.282649257093935447e+01,3.504422241740222432e+01,5.029098372977683695e+00,5.153704549812050395e-01,1.047077303144891225e+01,3.370600331990602494e-01,4.289486071131576317e+00,3.628457339390524794e+02,2.018745477768043056e+06
7.751998623675676825e+00,5.605765102430611435e+00,1.575212820388196988e+00,6.728524297558219347e-01,3.607270108377807816e+00,8.966774601500098640e+00,7.528687693063279340e+00,2.503727798813485173e+00,6.376452111732879402e+00,3.627390192202020192e+00,1.026668733971426717e-03,1.985055701845387155e+00,2.186658158588535628e+00,9.410473513316370386e+00,9.481580489067602002e+01,1.569943392772294288e+01,1.408511647986144055e+01,5.006844787900369909e+00,5.123440210958152274e-01,1.040997833798608951e+01,3.521134385925056010e-01,4.260016556903394758e+00,6.207374127151706489e+02,2.020532586846036837e+06
5.457442437637121557e+00,8.109224279978979766e+00,6.435214663379853484e+00,2.235036527149565799e+00,3.462499928603344213e+00,2.840663229849884619e+00,7.902323043119321433e+00,5.684619669701585387e+00,1.360786100758760164e-01,3.184981775832274042e+00,1.407002400993667820e-03,1.335366360212296710e+00,6.982921745805121816e-01,2.143288808037031590e+00,1.718750806135600229e+01,8.222300584794743372e+01,4.652655932621151891e+01,4.972037120416376688e+00,4.846511086041513372e-01,1.035548305290261695e+01,3.262298611524169778e-01,4.235150592618519561e+00,8.055929329108359980e+02,2.022672511525423266e+06
